source_archive,virtual_path,basename,size,crc,container_chain,method,normbase,depth
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,HOUSEHOLD_SECTOR_MAPPING_V67.csv,HOUSEHOLD_SECTOR_MAPPING_V67.csv,2021,1113598436,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,householdsectormappingv67csv,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,IEF_PASS_RECONCILIATION_V67.csv,IEF_PASS_RECONCILIATION_V67.csv,1070,643385172,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,iefpassreconciliationv67csv,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,INDIVIDUAL_AQ_RETRIEVAL_V67.csv,INDIVIDUAL_AQ_RETRIEVAL_V67.csv,2349,2887612427,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,individualaqretrievalv67csv,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,MACRO_Q4_AQ_BRIDGE_V67.csv,MACRO_Q4_AQ_BRIDGE_V67.csv,1068,2863222135,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,macroq4aqbridgev67csv,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,MANIFEST_V67.json,MANIFEST_V67.json,4350,420749420,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,manifestv67json,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,PASS_COUNTERPARTY_BOUNDS_V67.csv,PASS_COUNTERPARTY_BOUNDS_V67.csv,2077,2407315882,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,passcounterpartyboundsv67csv,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,PROMPT_CODEX_V68_PRIMARY_BINARY_RECOVERY_AND_LARGE_BANK_COVERAGE.md,PROMPT_CODEX_V68_PRIMARY_BINARY_RECOVERY_AND_LARGE_BANK_COVERAGE.md,2051,3937866636,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,promptcodexv68primarybinaryrecoveryandlargebankcoveragemd,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,QA_RESULT_V67.txt,QA_RESULT_V67.txt,8,3876089645,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,qaresultv67txt,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,README_V67.md,README_V67.md,749,1064837456,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,readmev67md,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,SUPERVIELLE_Q4_PASS_BOUND_V67.csv,SUPERVIELLE_Q4_PASS_BOUND_V67.csv,1423,1900830964,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,supervielleq4passboundv67csv,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,VEREDICTO_V67.md,VEREDICTO_V67.md,3675,4178015754,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,veredictov67md,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,qa_v67.py,qa_v67.py,2423,2190111867,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip::BASE_V67.zip,zip,qav67py,1
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,BASIS_HARMONIZATION_V68.csv,BASIS_HARMONIZATION_V68.csv,1550,4023280717,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,basisharmonizationv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,BCRA_BANK_SYSTEM_COVERAGE_V68.csv,BCRA_BANK_SYSTEM_COVERAGE_V68.csv,2447,1363191396,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,bcrabanksystemcoveragev68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,CLOSED_NETWORK_COVERAGE_V68.csv,CLOSED_NETWORK_COVERAGE_V68.csv,2685,1005467089,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,closednetworkcoveragev68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,CLOSED_NETWORK_NETTING_TEST_V68.csv,CLOSED_NETWORK_NETTING_TEST_V68.csv,1533,3302075545,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,closednetworknettingtestv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,COUNTERPARTY_UPDATE_V68.csv,COUNTERPARTY_UPDATE_V68.csv,2568,470745647,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,counterpartyupdatev68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,CREDICOOP_FY_AQ_CONTROL_V68.csv,CREDICOOP_FY_AQ_CONTROL_V68.csv,644,2419508690,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,credicoopfyaqcontrolv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,EVIDENCE_LEDGER_CICLO_AJUSTE_V68.csv,EVIDENCE_LEDGER_CICLO_AJUSTE_V68.csv,7182,2930518779,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,evidenceledgercicloajustev68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FOUR_LEG_PASS_PANEL_V68.csv,FOUR_LEG_PASS_PANEL_V68.csv,3881,1726141292,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,fourlegpasspanelv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,FUENTES_V68.md,FUENTES_V68.md,2359,4160056047,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,fuentesv68md,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,HANDOVER_CODEX_CICLO_AJUSTE_V68_A_V69.md,HANDOVER_CODEX_CICLO_AJUSTE_V68_A_V69.md,2546,2154763391,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,handovercodexcicloajustev68av69md,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,HOUSEHOLD_PRODUCT_PANEL_V68.csv,HOUSEHOLD_PRODUCT_PANEL_V68.csv,2265,4251071759,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,householdproductpanelv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,HOUSEHOLD_SECTOR_MAPPING_V68.csv,HOUSEHOLD_SECTOR_MAPPING_V68.csv,2015,3659446790,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,householdsectormappingv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,IEF_PASS_RECONCILIATION_V68.csv,IEF_PASS_RECONCILIATION_V68.csv,1191,2760382313,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,iefpassreconciliationv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,INDIVIDUAL_AQ_RETRIEVAL_V68.csv,INDIVIDUAL_AQ_RETRIEVAL_V68.csv,2872,2980050878,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,individualaqretrievalv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,MACRO_Q4_AQ_BRIDGE_V68.csv,MACRO_Q4_AQ_BRIDGE_V68.csv,1068,2863222135,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,macroq4aqbridgev68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,MANIFEST_V68.json,MANIFEST_V68.json,4859,3162956574,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,manifestv68json,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,PASS_COUNTERPARTY_BOUNDS_V68.csv,PASS_COUNTERPARTY_BOUNDS_V68.csv,2993,3555953616,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,passcounterpartyboundsv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,PROMPT_CODEX_V69_ALTERNATE_INTERIM_AQ_SOURCE_AND_PUBLIC_BANK_SCALEUP.md,PROMPT_CODEX_V69_ALTERNATE_INTERIM_AQ_SOURCE_AND_PUBLIC_BANK_SCALEUP.md,2121,2808307764,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,promptcodexv69alternateinterimaqsourceandpublicbankscaleupmd,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,QA_RESULT_V68.txt,QA_RESULT_V68.txt,8,3876089645,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,qaresultv68txt,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,README_V68.md,README_V68.md,713,2539250619,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,readmev68md,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,SANTANDER_FY_AQ_CONTROL_V68.csv,SANTANDER_FY_AQ_CONTROL_V68.csv,915,1380545139,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,santanderfyaqcontrolv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,SANTANDER_INTERIM_ANNEX_AUDIT_V68.md,SANTANDER_INTERIM_ANNEX_AUDIT_V68.md,1885,3355248733,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,santanderinterimannexauditv68md,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,SANTANDER_PRIMARY_RECOVERY_V68.csv,SANTANDER_PRIMARY_RECOVERY_V68.csv,1660,1582198466,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,santanderprimaryrecoveryv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,SUPERVIELLE_Q4_PASS_BOUND_V68.csv,SUPERVIELLE_Q4_PASS_BOUND_V68.csv,1415,1401335083,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,supervielleq4passboundv68csv,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,VEREDICTO_V68.md,VEREDICTO_V68.md,2152,2434061285,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,veredictov68md,0
FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,qa_v68.py,qa_v68.py,4278,1135764913,FRONTERA_CICLO_AJUSTE_V68_PRIMARY_RECOVERY_AND_DISCLOSURE_GAP(3).zip,zip,qav68py,0
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,AUDITORIA_V69.md,AUDITORIA_V69.md,3334,3010682733,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,zip,auditoriav69md,0
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BANCO_VALORES_Q4_AQ_BRIDGE_V69.csv,BANCO_VALORES_Q4_AQ_BRIDGE_V69.csv,1136,3030639483,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,zip,bancovaloresq4aqbridgev69csv,0
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BAPRO_FY_AQ_CONTROL_V69.csv,BAPRO_FY_AQ_CONTROL_V69.csv,597,222553740,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,zip,baprofyaqcontrolv69csv,0
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BASE_V68.zip,BASE_V68.zip,1694882,13862130,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,zip,basev68zip,0
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,AUDITORIA_V68.md,AUDITORIA_V68.md,3054,1605353006,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip,zip,auditoriav68md,1
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BANCO_VALORES_Q4_AQ_BRIDGE_V68.csv,BANCO_VALORES_Q4_AQ_BRIDGE_V68.csv,1136,3030639483,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip,zip,bancovaloresq4aqbridgev68csv,1
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BAPRO_FY_AQ_CONTROL_V68.csv,BAPRO_FY_AQ_CONTROL_V68.csv,597,222553740,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip,zip,baprofyaqcontrolv68csv,1
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BASE_V67.zip,BASE_V67.zip,1663160,2407141257,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip,zip,basev67zip,1
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,AUDITORIA_V67.md,AUDITORIA_V67.md,3414,950130856,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip,zip,auditoriav67md,2
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BANCO_VALORES_Q4_AQ_BRIDGE_V67.csv,BANCO_VALORES_Q4_AQ_BRIDGE_V67.csv,1143,2548155514,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip,zip,bancovaloresq4aqbridgev67csv,2
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BAPRO_FY_AQ_CONTROL_V67.csv,BAPRO_FY_AQ_CONTROL_V67.csv,599,3237171993,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip,zip,baprofyaqcontrolv67csv,2
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BASE_V66.zip,BASE_V66.zip,1635331,3887325092,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip,zip,basev66zip,2
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,AUDITORIA_V66.md,AUDITORIA_V66.md,3515,3170660376,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip,zip,auditoriav66md,3
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BANCO_VALORES_Q4_AQ_BRIDGE_V66.csv,BANCO_VALORES_Q4_AQ_BRIDGE_V66.csv,1143,2548155514,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip,zip,bancovaloresq4aqbridgev66csv,3
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BAPRO_FY_AQ_CONTROL_V66.csv,BAPRO_FY_AQ_CONTROL_V66.csv,599,3237171993,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip,zip,baprofyaqcontrolv66csv,3
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BASE_V65.zip,BASE_V65.zip,1609028,3617633679,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip,zip,basev65zip,3
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,AUDITORIA_V65.md,AUDITORIA_V65.md,2546,2420171534,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip,zip,auditoriav65md,4
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BAPRO_FY_AQ_CONTROL_V65.csv,BAPRO_FY_AQ_CONTROL_V65.csv,528,1848146163,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip,zip,baprofyaqcontrolv65csv,4
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BASE_V64.zip,BASE_V64.zip,1587524,3096929230,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip,zip,basev64zip,4
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,v64/VEREDICTO_V64.md,VEREDICTO_V64.md,3541,2631155135,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,zip,veredictov64md,5
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,v64/ICBC_Q4_AQ_BRIDGE_V64.csv,ICBC_Q4_AQ_BRIDGE_V64.csv,1214,1093793547,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,zip,icbcq4aqbridgev64csv,5
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,v64/BASE_V63.zip,BASE_V63.zip,1568045,1768785680,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip,zip,basev63zip,5
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,AUDITORIA_V63.md,AUDITORIA_V63.md,1856,362679481,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,auditoriav63md,6
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BASE_V62.zip,BASE_V62.zip,1554965,2599394019,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip,zip,basev62zip,6
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,AUDITORIA_V62.md,AUDITORIA_V62.md,1393,600029505,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,auditoriav62md,7
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BASE_V61.zip,BASE_V61.zip,1544918,3678830250,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip,zip,basev61zip,7
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,AUDITORIA_V61.md,AUDITORIA_V61.md,1403,3939235878,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,auditoriav61md,8
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,BASE_V60.zip,BASE_V60.zip,1516418,405553932,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip,zip,basev60zip,8
FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip,AQ_FREQUENCY_CORRECTION_V60.csv,AQ_FREQUENCY_CORRECTION_V60.csv,293,27279586,FRONTERA_CICLO_AJUSTE_V69_PUBLIC_BANK_SOURCE_PATH_AND_COVERAGE_PRIORITY(3).zip::BASE_V68.zip::BASE_V67.zip::BASE_V66.zip::BASE_V65.zip::BASE_V64.zip::v64/BASE_V63.zip::BASE_V62.zip::BASE_V61.zip::BASE_V60.zip,zip,aqfrequencycorrectionv60csv,9
