trace_id,request_id,institution,gap_id,requested_record,period_or_date,identifiers,minimum_usable_fields,confidentiality_fallback,status
TR149_009,REQ149_ECON,UAI,CL149_LAST_FORMS,Acta últimos formularios,2008-2009,SAF355,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_010,REQ149_ECON,UAI/SIGADE,CL149_BACKUP,Inventario snapshots,2008,83106000,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_011,REQ149_ECON,UAI/SIGADE,CL149_RESTORE,Restore/consulta,2008,83106000;7.2.8,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_012,REQ149_ECON,TGN,CL149_NOTE,"Nota, saldos y movimientos",2008,3855/19;alternativas,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_013,REQ149_ECON,TGN/SIDIF,CL149_PAYMENT_REPORT,Reporte Resumen de Pagos,2008,71597;152677;2876,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_014,REQ149_BNA,BNA/TGN,CL149_EXTRACTS,Extractos diarios,2008,3855/19,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_015,REQ149_ECON,SAF355,CL149_DUAL_COPY,Copia magnética/papel,2008,3855/19;alternativas,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_016,REQ149_ECON,DADP/ONCP,CL149_DADP,Legajo recompra,2008,83106000;rondas,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_017,REQ149_ECON,CUT/SIDIF,CL149_RECON,Libro Banco/conciliación,2008-2009,71597;152677;2876,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR149_018,REQ149_ECON,Archivo/Sistemas,CL149_NEGATIVE,Inventarios/migraciones/disposición,1996-2019,SAF355;TGN;UAI;DADP,tipo;ID;fecha extracto;fecha proceso;cuenta;signo;importe;referencia;estado;hash,copia testada preservando trazabilidad,DRAFT_NOT_SENT
TR150_001,REQ133_ECON,SAF355,C42_TYPE,Cuerpo y tipo C41/C42/C55,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,tipo;número SAF;número SIDIF;cuerpo,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_002,REQ133_ECON,CGN/SIDIF,C42_NUMBER,Registro SIDIF de siete dígitos,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,correlativo;hora;fecha;estado,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_003,REQ133_ECON,SAF355/CGN,C42_TRANSAF,Transmisión y acuse TRANSAF,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,archivo;acuse;timestamp,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_004,REQ133_ECON,CGN,C42_PAPER,Original y copia firmados,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,imagen;firmas;mesa;fecha,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_005,REQ133_ECON,CGN,C42_COMPARE,Cotejo papel contra pantalla,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,operador;fecha;resultado,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_006,REQ133_ECON,CGN/TGN,C42_APPROVAL,Aprobación y remisión,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,estado;fecha;lote;recepción,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_007,REQ133_ECON,TGN,C42_PAYMENT,"Selección, pago y cancelación",2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,fecha valor;moneda;importe;cuenta;referencia,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_008,REQ133_ECON,SAF355,C42_BENEFICIARY,Beneficiario y cuenta bancaria,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,nombre;CUIT;banco;sucursal;tipo;cuenta,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_009,REQ133_ECON,SAF355/TGN,C42_PAYER,Pagador y cuenta responsable,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,pagador;banco;código;cuenta,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_010,REQ133_ECON,SAF355,C42_SUPPORT,"Respaldo, AXT, concepto y SIGADE",2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,tipo;número;AXT;texto;SIGADE,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_011,REQ133_ECON,SAF355/CGN,C42_EXPIRY,Historia al cierre y caducidad,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,estado;fecha;causa;posterior,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_012,REQ133_ECON,SAF355/CGN,C42_C55,Antecedente C42 y regularización C55,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,relación;montos;fechas;estado,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_013,REQ133_ECON,SAF355/UAI,LEGACY_BACKUP,Backup CONPRE/SIDIF Local/sistema propio,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,motor;versión;corte;hash;restore,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_014,REQ133_ECON,Archivo SAF355/CGN,C42_INVENTORY,Inventario de originales,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,serie;caja;folio;transferencia,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR150_015,REQ133_BNA,BNA/TGN,C42_BANK,Movimiento destino versus cuenta pagadora,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,fecha valor;signo;importe;cuenta;referencia;reversa,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_001,REQ133_ECON,SAF355,SIDIF_LOCAL,Registro local/origen SAF355,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,tipo;número SAF;número SIDIF;cabecera;renglones;historia,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_002,REQ133_ECON,CGN/SIDIF,SIDIF_CENTRAL,Registro SIDIF Central,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,tipo;número;ejercicio;estado;cabecera;renglones;historia,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_003,REQ133_ECON,SAF355/CGN,DUAL_RECONCILIATION,Conciliación local-central,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,joins;diferencias;operador;fecha;ajuste,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_004,REQ133_ECON,SAF355,TRANSAF_SEND,Lote y log de envío,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,lote;transacción;nodo;archivo;fecha;estado;acuse;error,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_005,REQ133_ECON,CGN/SIDIF,TRANSAF_RECEIVE,Recepción y descarga,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,lote;sentido;nodo;fecha;estado;archivos,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_006,REQ133_ECON,SAF355/CGN,TRANSAF_SECURITY,"Autenticación, firma y protocolo",2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,protocolo;resultado;certificado;operador;timestamp,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_007,REQ133_ECON,DGSIAF/SAF355,TRANSAF_ARCHIVE,"Backend, archivo y backup",2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,serie;rango;soporte;ubicación;migración;disposición,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_008,REQ133_ECON,SAF355/UAI,LOCAL_PARAM_LIST,Listado parametrizado local,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,parámetros;columnas;filas;fecha;emisor,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_009,REQ133_ECON,CGN/UAI,CENTRAL_PARAM_LIST,Listado Parametrizado SIDIF Central,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,parámetros;columnas;filas;fecha;destinatario,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_010,REQ133_ECON,CGN,SPECIFIC_QUERY,Consulta específica de movimientos,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,consulta;parámetros;resultado;operador;fecha,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_011,REQ133_ECON,CGN/SAF355,CGN_ADJUSTMENT,"Comunicación, reemplazo o ajuste",2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,nota;expediente;observación;reemplazo;ajuste,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_012,REQ133_ECON,UAI SAF355/SIGEN,UAI_CERTIFICATION,Certificación UAI,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,universo;fuentes;pruebas;observaciones;firma;fecha,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_013,REQ133_ECON,TGN/BNA/UAI,BANK_TRIANGULATION,"Extracto, transferencia TGN y acta",2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,cuenta;fecha valor;signo;moneda;importe;referencia;conciliación,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_014,REQ133_ECON,SAF355/CGN/AGN,DOCUMENT_INVENTORY,Inventario y transferencia documental,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,serie;caja;folio;fecha;destino;responsable,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR151_015,REQ133_ECON,Todos los custodios,NEGATIVE_SEARCH,Informe de búsqueda negativa reproducible,2008-2009,83106000;71597/0071597;152677/0152677;2876/0002876,repositorios;parámetros;fechas;backups;migraciones;disposición,"Metadatos no exceptuados, campos testados e informe de búsqueda.",DRAFT_NOT_SENT
TR152_001,REQ133_ECON,SIGEN,CL152_INSTR02,Instructivo 02/2008 y anexos,2008,02/2008;II/IV/V,texto;versión;firma;distribución,metadatos/inventario/disposición,DRAFT_NOT_SENT
TR152_002,REQ133_ECON,UAI Economía/SAF355,CL152_CERTIV,Certificación Anexo IV,2008-2009,SAF355;IDs,nota;universo;resultado;firma,campos testados,DRAFT_NOT_SENT
TR152_003,REQ133_ECON,UAI Economía/SAF355,CL152_CERTV,Certificación Anexo V,2008-2009,SAF355;ajustes;IDs,nota;ajustes;resultado;firma,campos testados,DRAFT_NOT_SENT
TR152_004,REQ133_ECON,UAI Economía,CL152_WORKPAPERS,Papeles de trabajo,2008-2009,SAF355;Cuenta2008,universo;muestra;pruebas;conclusión,inventario/disposición,DRAFT_NOT_SENT
TR152_005,REQ133_ECON,UAI Economía/SIGEN,CL152_AUDIT,Informe Instructivo 1/2009,2009,SAF355;Cuenta2008,informe;hallazgos;plan;seguimiento,metadatos/índice,DRAFT_NOT_SENT
TR152_006,REQ133_ECON,SIGEN,CL152_GLOBAL,Informe Cuenta de Inversión 2008,2008-2009,Cuenta2008;SAF355,cuerpo;anexos;base;metodología,metadatos/anexos testados,DRAFT_NOT_SENT
TR152_007,REQ133_ECON,SIGEN,CL152_SUPERVISION,Supervisión UAI Economía,2009,Economía;SAF355,plan;informe;observaciones;seguimiento,inventario del universo,DRAFT_NOT_SENT
TR152_008,REQ133_ECON,CGN/SAF355,CL152_FINAL_LIST,Listados finales art.8,31/12/2008,SAF355;83106000;IDs,archivo;parámetros;filas;nota;firma,cero reproducible,DRAFT_NOT_SENT
TR152_009,REQ133_ECON,CGN/SAF355/UAI,CL152_DISCREPANCY,Discrepancias/ajustes/notificaciones,2008-2009,C41;C42;C55;IDs,tipo;N° SIDIF/SAF;importe;acuse,metadatos,DRAFT_NOT_SENT
TR152_010,REQ133_ECON,SAF355/Archivo,CL152_ARCHIVE,Índice originales art.22,2008-2009,SAF355;C41/C42/C55,legajo;caja;folio;transferencia,inventario/destino,DRAFT_NOT_SENT
TR152_011,REQ133_ECON,ONCP/CGN,CL152_AXT,Detalle AXT 30/06/2008,2008-06-30,83106000;IDs,cuenta;operación;saldo;explicación,cero/cobertura,DRAFT_NOT_SENT
TR152_012,REQ133_ECON,ONCP/CGN,CL152_MIDCONF,Conformidad/saldos intermedios,2008-06,SAF355;AXT,versión;nota;ajuste;firma,índice/metadatos,DRAFT_NOT_SENT
TR152_013,REQ133_ECON,CGN/SAF355,CL152_PARAMMAIL,Casillas param355/inconsis355,2008,SAF355;param;inconsis,cabecera;adjunto;timestamp;acuse,backup/soporte,DRAFT_NOT_SENT
TR152_014,REQ133_ECON,CGN/SAF355,CL152_SHEETS,Planillas Anexo I,2008-2009,71597;152677;2876,anexo;imputación;tipo;N° SIDIF/SAF;firma,cero reproducible,DRAFT_NOT_SENT
TR152_015,REQ133_ECON,CGN/SAF355,CL152_BACKUP,Backups listados/mensajes,2008-2009,param355;inconsis355;SIDIF,soporte;fecha;prueba;log;custodio,inventario/disposición,DRAFT_NOT_SENT
TR152_016,REQ133_ECON,CGN/SAF355,CL152_RECEIPT,Mesa de Entradas/acuse,2008-2009,SAF355;Cuenta2008,número;fecha;remitente;adjuntos;destino,metadatos,DRAFT_NOT_SENT
TR153_001,REQ133_ECON,UAI Economía/SAF355,CL153_CERT_I,Certificación Anexo I,2008-2009,SAF355;Cuenta2008;AnexoI,Cuadro1B;nota;firma;fuentes,no aplicabilidad/incumplimiento,DRAFT_NOT_SENT
TR153_002,REQ133_ECON,UAI Economía/SAF355,CL153_CERT_II,Certificación Anexo II,2008-2009,SAF355;Cuenta2008;AnexoII,Cuadro1C;C43;extractos;firma,no aplicabilidad/incumplimiento,DRAFT_NOT_SENT
TR153_003,REQ133_ECON,UAI Economía/SAF355,CL153_CERT_III,Certificación Anexo III,2008-2009,SAF355;UEPEX;AnexoIII,UEPEX;Cuadro5.4;SIDIF;TGN,universo cero/no aplicabilidad,DRAFT_NOT_SENT
TR153_004,REQ133_ECON,UAI Economía/SAF355,CL153_CERT_IV,Certificación Anexo IV,2008-2009,SAF355;C41;C42;C55;IDs,anexo;N° SIDIF/SAF;estado;firma,índice/metadatos,DRAFT_NOT_SENT
TR153_005,REQ133_ECON,UAI Economía/SAF355,CL153_CERT_V,Certificación Anexo V,2008-2009,SAF355;remanente;rectificación,comunicación;cálculo;antecedentes;firma,índice/metadatos,DRAFT_NOT_SENT
TR153_006,REQ133_ECON,CGN,CL153_CGN_RECEIPT,Ingreso o rechazo del cierre certificado,2009,Circular01/09;SAF355,número;fecha;adjuntos;estado;acuse,mesa de entradas,DRAFT_NOT_SENT
TR153_007,REQ133_ECON,SIGEN,CL153_REPORT_META,Registro del informe Cuenta 2008,2009,MinisterioEconomía;GSEPyPF,número;título;expediente;fecha;firmantes,inventario/disposición,DRAFT_NOT_SENT
TR153_008,REQ133_ECON,SIGEN,CL153_REPORT_BODY,Cuerpo y anexos del informe Cuenta 2008,2008-2009,MinisterioEconomía;GSEPyPF;Cuenta2008,cuerpo;anexos;base;universo;método,metadatos testados,DRAFT_NOT_SENT
TR153_009,REQ133_ECON,CGN/AGDFA,CL153_ARCHIVE_INDEX,Índice documental SAF355/Cuenta 2008,2008-2009,SAF355;UAI;AnexosI-V,legajo;soporte;transferencia;ubicación,consulta negativa reproducible,DRAFT_NOT_SENT
TR153_010,REQ133_ECON,UAI/SAF355/SIGEN,CL153_SIGEN_COPY,Copia e ingreso SIGEN,2009,SAF355;Instructivo2/2008,remitente;receptor;fecha;adjuntos;acuse,metadatos,DRAFT_NOT_SENT
TR153_011,REQ133_ECON,UAI Economía,CL153_WORKPAPERS,Papeles de trabajo por Anexo I-V,2008-2009,SAF355;Cuenta2008,universo;muestra;pruebas;excepciones;conclusión,índice/ubicación,DRAFT_NOT_SENT
TR153_012,REQ133_ECON,CGN/SAF355,CL153_LATE_FORMS,Listado de formularios fuera de fecha,2008-2009,C35;C41;C42;C43;C55;C75;C10,fecha tope;emisión;SIDIF/SAF;estado,cero reproducible,DRAFT_NOT_SENT
TR153_013,REQ133_ECON,CGN/SAF355,CL153_TARGET_ROWS,Filas target del Anexo IV,2008-2009,71597;152677;2876,tipo;importe;beneficiario;cuenta;estado,universo/parámetros,DRAFT_NOT_SENT
TR153_014,REQ133_ECON,SAF355/UAI,CL153_BANK_SOURCES,Extractos y arqueos usados,2008,AnexosI;II;III;IV,banco;cuenta;moneda;fecha valor;movimiento,índice/ubicación,DRAFT_NOT_SENT
TR153_015,REQ133_ECON,CGN/SAF355,CL153_REMAINDER,Remanente provisorio y rectificación,2008-2009,AnexoV;SAF355,cálculo;comunicación;caso;importe;resultado,metadatos/antecedentes,DRAFT_NOT_SENT
TR153_016,REQ133_ECON,SIGEN,CL153_PUBLIC_ARCHIVE,Cobertura histórica del Archivo Público,2009,Cuenta2008;GSEPyPF,serie;índice;criterio;ubicación;disposición,explicar ventana 2020-2026,DRAFT_NOT_SENT
TR154_01,REQ133_ECON,SIGEN,CL154_PUBLIC_NO,Número público/registro informe Cuenta 2008,2009,Economía;GSEPyPF;Cuenta2008,número;título;fecha;entidad;área,índice o búsqueda negativa,DRAFT_NOT_SENT
TR154_02,REQ133_ECON,SIGEN/UAI Economía,CL154_INTERNAL_NO,Número interno del informe,2009,UAI;GSEPyPF;Cuenta2008,número;libro;asiento;firmante;fecha,metadatos testados,DRAFT_NOT_SENT
TR154_03,REQ133_ECON,SIGEN/UAI Economía,CL154_CONTAINER,Expediente/legajo/contenedor,2008-2009,SAF355;Cuenta2008,sistema;número;carátula;ubicación,papel/COMDOC/soporte,DRAFT_NOT_SENT
TR154_04,REQ133_ECON,SIGEN/UAI Economía,CL154_ATTACH_INDEX,Índice de anexos y embebidos,2008-2009,AnexosI-V;informe,nombre;folio/orden;formato;tamaño,inventario/disposición,DRAFT_NOT_SENT
TR154_05,REQ133_ECON,UAI Economía/SAF355,CL154_PRODUCER_DOC,Documento productor por certificado,2008-2009,AnexosI-V;SAF355,número;fecha;emisor;receptor;adjuntos,registro salida,DRAFT_NOT_SENT
TR154_06,REQ133_ECON,UAI Economía/SAF355,CL154_ACCOUNTING_SOURCE,Archivo/listado contable usado,2008,Cuenta2008;SAF355,nombre;versión;corte;campos;hash,parámetros/consulta,DRAFT_NOT_SENT
TR154_07,REQ133_ECON,UAI Economía/SAF355,CL154_BANK_STATEMENTS,Extractos bancarios usados,2008,AnexosI;II;III;IV,banco;cuenta;moneda;período;movimiento,índice testado,DRAFT_NOT_SENT
TR154_08,REQ133_ECON,UAI Economía/SAF355,CL154_BANK_CERTS,Certificaciones bancarias de saldo,2008,AnexoI;SAF355,banco;cuenta;fecha;saldo;firmante,metadatos,DRAFT_NOT_SENT
TR154_09,REQ133_ECON,UAI Economía/CGN,CL154_MINISTRY_EXTRACT,Extracto ministerial/SIDIF/SLU,2008,SAF355;Cuenta2008,archivo;versión;fecha;campos;filas,consulta reproducible,DRAFT_NOT_SENT
TR154_10,REQ133_ECON,CGN,CL154_RECEIPT_ATTACH,Acuse CGN con adjuntos,2009,Circular01/09;SAF355,número;fecha;receptor;adjuntos;estado,rechazo/mesa entradas,DRAFT_NOT_SENT
TR154_11,REQ133_ECON,SIGEN,CL154_SIGEN_COPY_ATTACH,Ingreso SIGEN con adjuntos,2009,Instructivo2/2008;SAF355,asiento;fecha;remitente;adjuntos;ubicación,inventario,DRAFT_NOT_SENT
TR154_12,REQ133_ECON,UAI Economía,CL154_CROSSREFS,Referencias entre certificados,2008-2009,AnexosI-V;informe,origen;destino;monto;folio;estado,listado exhaustivo,DRAFT_NOT_SENT
TR154_13,REQ133_ECON,UAI Economía,CL154_AUDIT_TESTS,Pruebas y muestra,2008-2009,Cuenta2008;SAF355,universo;muestra;transacción;respaldo;resultado,papeles/índice,DRAFT_NOT_SENT
TR154_14,REQ133_ECON,CGN/SAF355,CL154_TARGET_FINAL_STATE,Estado final 71597/152677/2876,2008-2009,C41;C42;C55;reversas,registro;importe;beneficiario;banco;estado,cero reproducible,DRAFT_NOT_SENT
TR154_15,REQ133_ECON,CGN/AGDFA,CL154_DISPOSITION,Retención y disposición,2008-2026,SAF355;Cuenta2008,transferencia;serie;plazo;ubicación;acto,constancia eliminación,DRAFT_NOT_SENT
TR154_16,REQ133_ECON,SIGEN,CL154_ARCHIVE_SCOPE,Cobertura histórica ArchivoWeb,2009,GSEPyPF;Cuenta2008,año inicial;criterios;exclusiones;inventario,explicar ventana,DRAFT_NOT_SENT
TR155_01,REQ155_ECON,Ministerio de Economía / CGN,CL155_DAIF_NOTE,"Cuerpo completo Nota 0120/09 DAIF, anexos e índice",2009; cierre 2008,0120/09 DAIF; UEPEX; Cuenta 2008,número; fecha; emisor; destinatario; asunto; anexos; firma; acuse,"metadatos, índice y versión testada",DRAFT_NOT_SENT
TR155_02,REQ155_SIGEN,SIGEN,CL155_SIGEN_NOTE,Cuerpo completo Nota SIGEN 3672/09 GSEyP,2009,3672/09 GSEyP; 0120/09 DAIF,número; fecha; firma; distribución; instrucción; anexos,"metadatos, índice y versión testada",DRAFT_NOT_SENT
TR155_03,REQ155_SIGEN,SIGEN,CL155_SISIO_ENTRY,Alta SISIO vinculada al informe DAIF,2009-2010,0120/09; 3672/09; Cuenta 2008,id actuación; organismo; tema; hallazgo; estado; fechas; responsable,exportación sin datos exceptuados o certificado de búsqueda,DRAFT_NOT_SENT
TR155_04,REQ155_SIGEN,SIGEN,CL155_SISIO_HISTORY,Historial de actualizaciones y cierre SISIO,2009-2026,id actuación; Economía; UEPEX,fecha; cambio; estado; usuario/área; evidencia vinculada,traza agregada y disposición final,DRAFT_NOT_SENT
TR155_05,REQ155_ECON,UAI Economía,CL155_UAI_PLAN,Plan anual UAI 2009 y modificaciones,2008-2010,Cuenta 2008; certificación; SIGEN,proyecto; código; horas; producto; estado; informe,índice y extracto de proyectos,DRAFT_NOT_SENT
TR155_06,REQ155_ECON,UAI Economía,CL155_UAI_REPORT_BOOK,Libro o registro de informes UAI 2009,2009,Cuenta de Inversión; SAF355; GSEyP,número interno; título; fecha; área; destinatario; contenedor,inventario aun sin cuerpo,DRAFT_NOT_SENT
TR155_07,REQ155_ECON,UAI Economía,CL155_UAI_WORKPAPERS,Índice de papeles de trabajo del cierre 2008,2008-2009,Instructivo 2/2008; Anexos I-V,caja; soporte; carpeta; folio; documento; disposición,índice testado,DRAFT_NOT_SENT
TR155_08,REQ155_ECON,SAF355,CL155_CLOSING_RESPONSIBILITY,Registro de remisión y responsabilidad art. 22,2008-2009,Resolución SH 6/2008 art. 22; SAF355,responsable; fecha; contenido; firma; destino; acuse,metadatos y cadena de custodia,DRAFT_NOT_SENT
TR155_09,REQ155_ECON,CGN,CL155_PARAMETER_QUERY,Listado/consulta parametrizada usada para diferencias,2008-2009,SIDIF; DADP; Cuenta 2008,parámetros; corte; versión; operador; filas; salida,consulta reproducible o certificado de búsqueda,DRAFT_NOT_SENT
TR155_10,REQ155_ECON,CGN,CL155_REPLACED_TABLES,Versiones reemplazadas de cuadros/anexos,2008-2009,SAF355; cierre 2008,versión; fecha; motivo; original; reemplazo; firma,índice de versiones,DRAFT_NOT_SENT
TR155_11,REQ155_ECON,CGN/UAI,CL155_CORRECTION_CERT,Formularios de regularización y certificación UAI,2008-2009,movimientos del ejercicio; cierre,formulario; movimiento; fecha; certificado; firma,datos testados y agregados por documento,DRAFT_NOT_SENT
TR155_12,REQ155_ECON,Archivo/Mesa de entradas,CL155_LEGACY_ROUTE,"Búsqueda pre-GDE por COMDOC, libro, caja y soporte",2008-2010,0120/09; 3672/09; SAF355,sistema; consulta; resultado; fondo; serie; disposición,certificado de búsqueda negativo fundado,DRAFT_NOT_SENT
TR155_13,REQ155_SIGEN,SIGEN AIP,CL155_AIP_RECEIPT,Acuse y número de trámite,cuando se autorice,detalle V155,fecha; canal; id; vencimiento,N/A antes del envío,DRAFT_NOT_SENT
TR155_14,REQ155_ECON,Ministerio de Economía,CL155_DISCLOSURE_GAP,Inventario histórico anterior a 2022,2008-2021,UAI; SIGEN; Cuenta de Inversión,año; número; título; archivo; URL; disposición,inventario y explicación de faltantes,DRAFT_NOT_SENT
TR155_15,REQ155_ECON,UAI Economía,CL155_POST_TARGET_DUTIES,Antecedentes de la estructura UAI vigente en 2009,2004-2010,Decreto 1359/2004; Decreto 1025/2010,organigrama; acciones; vigencia; responsables,acto y anexos,DRAFT_NOT_SENT
TR155_16,REQ155_ECON,Tesoro/Finanzas,CL155_FINAL_BANK_GATE,Conciliación de IDs administrativos con banco y reversas,2008-2009,71597; 152677; 2876; C41/C42/C55,id; fecha; cuenta; débito/crédito; valor; reversa; estado,fila testada manteniendo importes y fechas,DRAFT_NOT_SENT
TR156_01,REQ156_ECON,UAI Economía,CL156_PLAN_CHRONOGRAM,Cronograma de Emisión y constancia del plan,2009,SISIO; Plan 2009; Cuenta 2008,id; versión; fecha; aprobación; proyecto,plan testado e índice,DRAFT_NOT_SENT
TR156_02,REQ156_ECON,UAI Economía,CL156_UNPLANNED_PROJECT,Altas No Planificado relacionadas,2009,No Planificado; Cuenta 2008,id; fecha; motivo; horas; producto,listado o cero reproducible,DRAFT_NOT_SENT
TR156_03,REQ156_SIGEN,SIGEN,CL156_SISIO_RECEIPT,"Constancia por 0120/09, 3672/09 o informe",2009,SISIO; 0120/09; 3672/09,id; documento; fecha; organismo; usuario,constancia testada,DRAFT_NOT_SENT
TR156_04,REQ156_SIGEN,SIGEN,CL156_ACCOUNT_IMPACT,Campo de impacto en Cuenta,2008-2009,Cuenta 2008; impacto,id; valor; fecha; fundamento,exportación de campos,DRAFT_NOT_SENT
TR156_05,REQ156_SIGEN,SIGEN,CL156_OBSERVATION_HISTORY,"Observaciones, recomendaciones y conclusiones",2009-2026,0120/09; 3672/09; SISIO,id; síntesis; estado; fechas; responsable,exportación testada,DRAFT_NOT_SENT
TR156_06,REQ156_ECON,UAI Economía,CL156_REGULARIZATION_INSTRUMENT,Instrumento y verificación de regularización,2009-2026,Regularizada; Cuenta 2008,observación; instrumento; fecha; prueba,índice con vínculo,DRAFT_NOT_SENT
TR156_07,REQ156_ECON,UAI Economía,CL156_ANNEX_II,Informe anual de pendientes,2009-2010,Anexo II Res 15/2006,objeto; alcance; limitaciones; pruebas; opinión; firmas,cuerpo testado,DRAFT_NOT_SENT
TR156_08,REQ156_ECON,UAI Economía,CL156_ANNEX_III,Informe anual de regularizadas,2009-2010,Anexo III Res 15/2006,objeto; alcance; pruebas; opinión; firmas,cuerpo testado,DRAFT_NOT_SENT
