persona_id,persona,nivel_cargo,cargo,jurisdiccion,partido_o_alianza,estado_ddjj_cargo_actual,fuente_ddjj_actual_url,oa_historial_estado,oa_historial_nombres,oa_anios,estado_busqueda_patrimonial,estado_investigacion,fecha_estado_investigacion,motivo_estado_investigacion,iteracion_sugerida,siguiente_accion
prov-sf-dip-palo-oliver-claudio-fabian,Claudio Fabián PALO OLIVER,Legislaturas provinciales,Diputado/a provincial,Santa Fe,FRENTE AMPLIO POR LA SOBERANÍA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,PALO OLIVER CLAUDIO FABIAN,2020,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,9,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-paredes-omar,Omar PAREDES,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UNIDAD POR SANTA FE,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-dip-peralta-emiliano,Emiliano PERALTA,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOMOS VIDA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,PERALTA EMILIANO,2018|2019|2020|2021|2022|2023|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,9,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-perotti-omar,Omar PEROTTI,Legislaturas provinciales,Diputado/a provincial,Santa Fe,HACEMOS SANTA FE,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,PEROTTI OMAR ANGEL,2017|2018|2019|2020|2021,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,9,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-piedrabuena-juan-jose,Juan José PIEDRABUENA,Legislaturas provinciales,Diputado/a provincial,Santa Fe,DEL BARRIO PARA LA GENTE,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-dip-porcelli-baro-graf-veronica,Verónica PORCELLI BARÓ GRAF,Legislaturas provinciales,Diputado/a provincial,Santa Fe,FRENTE RENOVADOR 100% SANTAFESINO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-dip-porfiri-edgardo,Edgardo PORFIRI,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UNIDAD POR SANTA FE,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-dip-rabbia-miguel,Miguel RABBIA,Legislaturas provinciales,Diputado/a provincial,Santa Fe,CONSTRUYENDO FUTURO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-dip-rodenas-alejandra,Alejandra RODENAS,Legislaturas provinciales,Diputado/a provincial,Santa Fe,COMPROMISO JUSTICIALISTA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,RODENAS ALEJANDRA SILVANA,2017|2018|2021|2022,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,9,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-rojas-sergio,Sergio ROJAS,Legislaturas provinciales,Diputado/a provincial,Santa Fe,SOCIALISTA,ruta_provincial_por_relevar,,coincidencia_multiple_revisar_homonimia,ROJAS SERGIO DAVID | ROJAS SERGIO EDUARDO,2017|2018|2019|2020|2021,sin_registro_oa_2017_2024_identidad_desambiguada,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",15,La identidad oficial descarta todas las claves OA nominales recuperadas; buscar la DDJJ del régimen actual sin atribuir cifras de homónimos. La Cámara santafesina publica Sergio Javier Rojas. Las claves OA candidatas corresponden a Sergio David y Sergio Eduardo Rojas.
prov-sf-dip-rosua-martin,Martín ROSÚA,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-dip-scarpin-dionisio,Dionisio SCARPÍN,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,SCARPIN DIONISIO FERNANDO,2020|2021|2022,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,9,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-dip-scavuzzo-german,Germán SCAVUZZO,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-dip-senn-jimena,Jimena SENN,Legislaturas provinciales,Diputado/a provincial,Santa Fe,UCR,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-dip-sola-maria-ximena,María Ximena SOLA,Legislaturas provinciales,Diputado/a provincial,Santa Fe,PRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-gramajo-joaquin-raul,Joaquín Raúl Gramajo,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unite,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-verdecchia-pablo-horacio,Pablo Horacio Verdecchia,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-rosconi-eduardo-daniel,Eduardo Daniel Rosconi,Legislaturas provinciales,Senador/a provincial,Santa Fe,Partido Justicialista BPJ,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-calvo-alcides-lorenzo,Alcides Lorenzo Calvo,Legislaturas provinciales,Senador/a provincial,Santa Fe,Partido Justicialista BPJ,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-giacomino-german-eduardo,Germán Eduardo Giacomino,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-baumgartner-german-ariel,Germán Ariel Baumgartner,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-di-gregorio-leticia,Leticia Di Gregorio,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-marcon-orfilio-eliseo-jose,Orfilio Eliseo José Marcón,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-rasetto-hugo-jesus,Hugo Jesús Rasetto,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-garibaldi-julio-francisco,Julio Francisco Garibaldi,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,GARIBALDI JULIO FRANCISCO,2020,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,9,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-sf-sen-pirola-ruben-regis,Rubén Regis Pirola,Legislaturas provinciales,Senador/a provincial,Santa Fe,Partido Justicialista BPJ,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-seisas-ciro-ruperto,Ciro Ruperto Seisas,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-michlig-felipe-enrique,Felipe Enrique Michlig,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-dolzani-oscar-alfredo,Oscar Alfredo Dolzani,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-diana-leonardo-andres,Leonardo Andrés Diana,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-borla-rodrigo-leandro,Rodrigo Leandro Borla,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-traferri-armando,Armando Traferri,Legislaturas provinciales,Senador/a provincial,Santa Fe,Partido Justicialista BPJ,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-motta-esteban-federico,Esteban Federico Motta,Legislaturas provinciales,Senador/a provincial,Santa Fe,Unidos para Cambiar Santa Fe,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-sf-sen-sosa-osvaldo-hugo-segundo,Osvaldo Hugo Segundo Sosa,Legislaturas provinciales,Senador/a provincial,Santa Fe,Partido Justicialista BPJ,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-bernatene-ariel-roberto,Ariel Roberto BERNATENE,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE UNIÓN CÍVICA RADICAL,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-matzen-lorena-maria-matilde,Lorena María Matilde MATZEN,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE UNIÓN CÍVICA RADICAL,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,MATZEN LORENA MARIA MATILDE,2017,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-acevedo-javier-edue,Javier Edue ACEVEDO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE COALICIÓN CÍVICA ARI - CAMBIEMOS,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,ACEVEDO JAVIER EDUE,2017,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-agostino-daniela-beatriz,Daniela Beatriz AGOSTINO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE COALICIÓN CÍVICA ARI - CAMBIEMOS,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,AGOSTINO DANIELA BEATRIZ,2018,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-frugoni-fernando-g,Fernando G. FRUGONI,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE COALICIÓN CÍVICA ARI - CAMBIEMOS,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-scavo-roberta,Roberta SCAVO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE COALICIÓN CÍVICA ARI - CAMBIEMOS,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,SCAVO ROBERTA,2018,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-dominguez-cesar-rafael,César Rafael DOMÍNGUEZ,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PRIMERO RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-mansilla-elba-yolanda,Elba Yolanda MANSILLA,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PRIMERO RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-cevoli-maria-celia,María Celia CÉVOLI,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-cides-juan-elbi,Juan Elbi CIDES,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-escudero-maria-andrea,María Andrea ESCUDERO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-gonzalez-abdala-marcela-haydee,Marcela Haydeé GONZÁLEZ ABDALA,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-kircher-castanarez-aime-manuela,Aime Manuela KIRCHER CASTAÑAREZ,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-lopez-facundo-manuel,Facundo Manuel LÓPEZ,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,LOPEZ FACUNDO MANUEL,2020|2021|2022|2023,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-morales-silvia-beatriz,Silvia Beatriz MORALES,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-moreno-norberto-emanuel,Norberto Emanuel MORENO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-noale-luis-angel,Luis Ángel NOALE,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-pica-lucas-romeo,Lucas Romeo PICA,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-reynoso-natalia-emilia,Natalia Emilia REYNOSO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-rossio-maria-marcela,María Marcela ROSSIO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-san-roman-gustavo-modesto,Gustavo Modesto SAN ROMÁN,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-sanguinetti-daniel-horacio,Daniel Horacio SANGUINETTI,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
