source_id,institution,artifact,url,local_path,sha256,bytes,period_coverage,variable_families,primary_source,preserved,method_breaks,use_status,caveat
e0_agn_api_informe_3t_2009_res211,Auditoría General de la Nación,Ficha JSON:API · Informe de actividad AGN del tercer trimestre de 2009 · Resolución 211/2009,"https://webagnapi.agn.gob.ar/api/node/informes/7c01261c-10a0-40f6-94f6-ae7a02be8b63?include=informe,resolucion_archivo",/research/ciclo_ajuste/inputs/historical_retrieval/v132/binaries/agn_api_informe_3t_2009_res211.json,001a311e62a2ead9649c5ffc0261c2691ed32eeb150388f298ab769ec1076aa5,10672,2009Q3,audit_activity;quarterly_tracker;archival_locator,YES,YES,resolución pública versus anexo de actividad no enlazado,USABLE_QUARTERLY_RESOLUTION_METADATA,La ficha enlaza sólo la resolución; el anexo mencionado en soporte magnético no está expuesto.
e0_agn_res_211_2009_3t_activity,Auditoría General de la Nación,Resolución AGN 211/2009 · Informe de actividad del tercer trimestre de 2009,https://www.agn.gob.ar/sites/default/files/informes/resolucion_211_2009.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v132/binaries/agn_res_211_2009_3t_2009.pdf,d8408f34fa88c2f4614fcdb30f8a2eed64d57e72f61526e2c886bddc68831b53,30951,2009Q3,audit_activity;quarterly_tracker;archival_locator,YES,YES,resolución versus documento acompañante,USABLE_QUARTERLY_ANNEX_REQUEST_LOCATOR,Prueba que el informe y anexo existían; no contiene el anexo ni el avance del proyecto 48 0237/09.
e0_agn_api_informe_4t_2009_res44_2010,Auditoría General de la Nación,Ficha JSON:API · Informe de actividad AGN del cuarto trimestre de 2009 · Resolución 44/2010,"https://webagnapi.agn.gob.ar/api/node/informes/616f80c7-65f2-4b5c-a4e9-b8bf4954600e?include=informe,resolucion_archivo",/research/ciclo_ajuste/inputs/historical_retrieval/v132/binaries/agn_api_informe_4t_2009_res044_2010.json,c68a6035ac0bda2df5eb71608572943a0b00230f5fb62f1e1b18730be98ff677,10675,2009Q4,audit_activity;quarterly_tracker;archival_locator,YES,YES,resolución pública versus anexo de actividad no enlazado,USABLE_QUARTERLY_RESOLUTION_METADATA,La ficha enlaza sólo la resolución; el anexo mencionado en soporte magnético no está expuesto.
e0_agn_res_44_2010_4t_activity,Auditoría General de la Nación,Resolución AGN 44/2010 · Informe de actividad del cuarto trimestre de 2009,https://www.agn.gob.ar/sites/default/files/informes/2010_044reso_0.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v132/binaries/agn_res_044_2010_4t_2009.pdf,a02e317a61221b4b163ff3e2fcf2a4756414c25871abe4886fcc218cd1e38772,30142,2009Q4,audit_activity;quarterly_tracker;archival_locator,YES,YES,resolución versus documento acompañante,USABLE_QUARTERLY_ANNEX_REQUEST_LOCATOR,Prueba que el informe y anexo existían; no contiene el anexo ni el avance final del proyecto 48 0237/09.
e0_agn_2022_124_oncp_control_interno,Auditoría General de la Nación,Control interno ONCP · Back office DADP · período 2016-2018 · Informe AGN 124/2022,https://www.agn.gob.ar/sites/default/files/informes/2022-124-Informe_0.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v132/binaries/agn_2022_124_oncp_control_interno.pdf,4b61ce2dc5245268a4cb1858e023c202beb08a86425af3710c1a6ff963f9ccc4,8305750,2016-2018,debt;record_producer;SIGADE;SIDIF;DADP;internal_control,YES,YES,manual 2015/período 2016-2018 versus operación 2008; declaración del auditado versus verificación,USABLE_RECORD_PRODUCER_AND_PROCESS_CONTROL,"Identifica sistemas, archivos y subprocesos de recompra posteriores; no prueba retroactivamente el contenido ni la ejecución de 2008."
e0_senado_exp_366_09_agn_res211_t3,Honorable Senado de la Nación,Expediente OV 366/09 · remisión de Resolución AGN 211/2009 e informe T3 2009,https://www.senado.gob.ar/parlamentario/comisiones/verExp/366.09/OV/PP,/research/ciclo_ajuste/inputs/historical_retrieval/v133/binaries/senado_exp_366_09_agn_res211_t3.html,f74fbe0afdc64f2417b33812dbf68696df7b70e73b65b0fe1e4f2eb69720574c,48711,2009Q3-2012-05-28,audit_activity;parliamentary_transfer;archive_locator,YES,YES,metadatos parlamentarios versus cuerpo del informe/anexo,USABLE_EXACT_PARLIAMENTARY_ARCHIVE_LOCATOR,"Prueba ingreso, giro, comisión y archivo; la pestaña Texto original figura en proceso de carga y no entrega el anexo."
e0_senado_exp_44_10_agn_res44_t4,Honorable Senado de la Nación,Expediente OV 44/10 · remisión de Resolución AGN 44/2010 e informe T4 2009,https://www.senado.gob.ar/parlamentario/comisiones/verExp/44.10/OV/PP,/research/ciclo_ajuste/inputs/historical_retrieval/v133/binaries/senado_exp_44_10_agn_res44_t4.html,b8ba499ccb21798d392d4c8e8499d51c6057bb076c6f8d41c08d773e201beed2,48707,2009Q4-2012-05-28,audit_activity;parliamentary_transfer;archive_locator,YES,YES,metadatos parlamentarios versus cuerpo del informe/anexo,USABLE_EXACT_PARLIAMENTARY_ARCHIVE_LOCATOR,"Prueba ingreso, giro, comisión y archivo; la pestaña Texto original figura en proceso de carga y no entrega el anexo."
e0_economia_consulta_expedientes_comdoc_gde,Ministerio de Economía,Consulta de expedientes · separación temporal COMDOC/GDE,https://www.argentina.gob.ar/economia/informacionciudadana/consultadeexpedientes,/research/ciclo_ajuste/inputs/historical_retrieval/v133/binaries/economia_consulta_expedientes_comdoc_gde.html,ffa7137f0ff2405d504b64e06cc522420384400164d23838256bff443c3d4ec2,35065,antes/después de septiembre de 2016,document_management;COMDOC;GDE;legacy_index,YES,YES,ruta oficial publicada versus disponibilidad operativa del índice legado,USABLE_EXACT_LEGACY_QUERY_ROUTE,La página remite los expedientes anteriores a septiembre de 2016 a COMDOC; el endpoint publicado rechazó conexión y no permitió consultar el cuerpo.
e0_agenda_digital_finddoc_comdoc_architecture,Jefatura de Gabinete de Ministros / Ministerio de Economía,Modelo Social de la Agenda Digital Argentina 2003-2011 · arquitectura FindDoc/COMDOC,https://cdi.mecon.gob.ar/bases/docelec/br1018.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v134/binaries/agenda_digital_argentina_2003_2011_br1018.pdf,1d76b6d563aea0d6dd7fa67e22a53b36e269849b3ef6ecd0508e8e16f156d68b,3550343,2003-2011,document_management;COMDOC;FindDoc;route_metadata,YES,YES,hoja de ruta y ubicación versus cuerpo del expediente,USABLE_EXACT_FINDDOC_OUTPUT_SCHEMA,"Describe origen, destino y fechas de pases; no afirma que el cuerpo documental sea descargable."
e0_agn_informe_254_2013_finddoc_control,Auditoría General de la Nación,Informe de Auditoría 254/2013 · consulta FindDoc sobre expediente S01 de 2008,https://www.agn.gob.ar/sites/default/files/informes/Informe_254_2013.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v134/binaries/agn_informe_254_2013.pdf,99028db4627cc1190bab7d2282ae9330bca08846676b3bdf4cf4a64a969e23be,23877781,2008-2013,audit;COMDOC;FindDoc;route_metadata;historical_control,YES,YES,consulta de expediente de control versus consulta del expediente objetivo,USABLE_HISTORIC_FINDDOC_OPERATIONAL_CONTROL,"La consulta documentada recae sobre S01:0130656/2008, no sobre S01:0342455/2008."
e0_cgn_circular_2_1997_c41_due_date,Contaduría General de la Nación,Circular CGN 2/97 · formulario C-41 Orden de Pago y fecha de vencimiento,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/1997/cir2.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v134/binaries/cgn_circular_2_1997_c41.html,52ef4c74fdd4d9ff27bb694e9b0a01e60580054df22c02574669a5c274e0da29,3126,1997,SIDIF;C41;payment_order;due_date,YES,YES,orden de pago versus pago ejecutado,USABLE_C41_DOCUMENT_CLASS_RULE,Regla general; no individualiza las órdenes 2008 objetivo.
e0_cgn_circular_13_2002_external_payments_c41,Contaduría General de la Nación,Circular CGN 13/02 · C-41 y pagos a beneficiarios del exterior,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/2002/circ13.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v134/binaries/cgn_circular_13_2002_pagos_exterior.html,88b09113bdbdb39ea9d90175d3c889e052c9d24649fdb4c38ecb7be35597357a,9206,2002,SIDIF;C41;external_payment;beneficiary;BCRA;BNA,YES,YES,metadatos de orden versus transferencia bancaria,USABLE_C41_EXTERNAL_PAYMENT_FIELD_SCHEMA,No demuestra que los tres SIDIF 2008 fueran pagos al exterior ni recompras.
e0_cgn_circular_6_1995_c41_tgn,Contaduría General de la Nación,Circular CGN 6/95 · procesamiento C-41 y remisión a TGN a efectos de pago,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/1995/cir06.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v134/binaries/cgn_circular_6_1995_c41_tgn.html,9d6b17a57c0c394b51cc35adb59d8b95f33c5f32c8819b67b7353c82876e0fac,15107,1995,SIDIF;C41;TGN;payment_processing;rejection,YES,YES,conformidad y remisión versus pago efectivo,USABLE_C41_PREPAYMENT_STAGE_RULE,Procedimiento general; una C-41 puede rechazarse antes del pago.
e0_cgn_circular_22_2004_c55_bank_debit,Contaduría General de la Nación,Circular CGN 22/04 · C-55 ante diferencias entre débito bancario y C-41,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/2004/cir22.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v134/binaries/cgn_circular_22_2004_c55.html,626d6c57662055cc96756f9f203e843631f9ac9e5c144952e7ec7a8fe62cd3c7,8534,2004,SIDIF;C41;C55;bank_debit;regularization;deactivation,YES,YES,devengado C-41 versus débito bancario y regularización,USABLE_C41_C55_BANK_DEBIT_RECONCILIATION_RULE,"Regla para pagos por nota y contribuciones figurativas; sirve como mapa documental, no como prueba de aplicación al target."
e0_senado_bicameral_revisora_current_documents,Honorable Senado de la Nación,Comisión Parlamentaria Mixta Revisora de Cuentas · documentación y contacto públicos,https://www.senado.gob.ar/parlamentario/comisiones/info/100?Documentacion=2&Informacion=2&Reuniones=,/research/ciclo_ajuste/inputs/historical_retrieval/v134/binaries/senado_bicameral_revisora_documentacion_actual.html,597df2f9f87da7f828072189f21d65f7aa186e18e8318d0b50cfaa6ec7a15ff8,152197,1983-2026; documentación visible reciente,parliamentary_archive;commission_contact;public_inventory,YES,YES,inventario web visible versus fondo histórico completo,USABLE_CURRENT_COMMISSION_CHANNEL_NEGATIVE_CONTROL,No hallar la nota 2012 en la documentación visible no prueba que no exista en el archivo.
e0_hcdn_session_summary_2012_05_23_mass_archive,Honorable Cámara de Diputados de la Nación,Sumario de la reunión 8 del 23/05/2012 · archivo masivo de expedientes de la Revisora,https://www4.hcdn.gov.ar/sesionesxml/sumario.php?p=130&r=8,/research/ciclo_ajuste/inputs/historical_retrieval/v134/binaries/hcdn_sumario_reunion_8_23_mayo_2012.html,de52eedd2056e896f8cc231fb5cc586218f22a2417c8f0cf810f80f9919d39c9,77763,2012-05-23,parliamentary_archive;mass_archive;negative_control,YES,YES,contexto de archivo masivo versus disposición del expediente exacto,USABLE_MASS_ARCHIVE_CONTEXT_ONLY,El sumario preservado no individualiza OV 366/09 ni OV 44/10; no permite inferir su tratamiento en esa sesión.
e0_cgn_cuenta_inversion_2008_tomo_ii_tgn_system_files,Contaduría General de la Nación / Tesorería General de la Nación,Cuenta de Inversión 2008 · Tomo II · archivos de instrucciones y movimientos BCRA,https://www.economia.gob.ar/hacienda/cgn/cuenta/2008/archivos/tomoii.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v135/binaries/cgn_cuenta_inversion_2008_tomo_ii.pdf,a4047cec54c88efeff97d5f6602c45277cd4e813c71f3df1d8bab45dd40594ae,3450121,2008,TGN;BCRA;payment_instruction_file;bank_movement_file;balance_file,YES,YES,capacidad general del sistema versus archivo asociado a cada C-41 objetivo,USABLE_2008_PAYMENT_SYSTEM_RECORD_CLASSES,"Prueba clases de archivos operativas en 2008; no individualiza 71597, 152677 ni 2876."
e0_cgn_tgn_disposicion_conjunta_47_10_2008_external_payments,Contaduría General de la Nación / Tesorería General de la Nación,Disposición Conjunta CGN 47/2008 y TGN 10/2008 · pagos al exterior,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/2008/adisp47.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v135/binaries/cgn_tgn_disposicion_conjunta_47_10_2008_pagos_exterior.html,785381b2ae7ce14970b6f609264ba6a06a05e07aebd3645bcf163a2a49370874,10869,2008,C41;external_payment;BCRA;BNA;SIDIF;exchange_rate;beneficiary,YES,YES,regla contemporánea condicional versus atribución de pago exterior al target,USABLE_EXACT_2008_EXTERNAL_PAYMENT_SCHEMA_CONDITIONAL,No está probado que las tres C-41 objetivo fueran pagos al exterior.
e0_cgn_circular_34_1997_sdpgb_paid_beneficiary_schema,Contaduría General de la Nación,Anexo Circular CGN 34/97 · archivo Pagado a Beneficiarios/Deducciones,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/1997/cir34a.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v135/binaries/cgn_circular_34_1997_archivo_pagado_beneficiario.html,d4019e3d1fb5ed2a426ab729e5c2512ff23a7eabc52d41fd910a0ae0a56fdd64,23844,1997,SIDIF;SDPGB;beneficiary;payment_state;bank;account;payment_medium,YES,YES,esquema histórico de salida versus conservación o sucesor exacto en 2008,USABLE_EXACT_PAYMENT_STATE_OUTPUT_SCHEMA_REFERENCE,La continuidad literal del nombre de archivo hasta 2008 no está demostrada; pedir SDPGB o sucesor equivalente.
e0_tgn_circular_7_1997_daily_paid_files,Tesorería General de la Nación,Circular TGN 7/97 · información del pagado diario,https://www.economia.gob.ar/digesto/circulares/tgn/1997/cirtgn07.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v135/binaries/tgn_circular_7_1997_pagado_diario.html,b24b54c462369508e47ead79c87b11618ac7796c581b3b5775658fdc6a40105e,3362,1997,TGN;TRANSAF;SIDIF;SDPAG;SDPGB;payment;annulment;rejection,YES,YES,transmisión diaria histórica versus retención/consulta target en 2008,USABLE_DAILY_PAYMENT_OUTPUT_AUTHORITY_REFERENCE,"Prueba la salida diaria en 1997, no el resultado de las tres órdenes de 2008."
e0_economia_digesto_chapter_3_tgn_index,Ministerio de Economía,Digesto de Administración Financiera · Capítulo III · índice TGN,https://www.economia.gob.ar/digesto/capi3.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v135/binaries/economia_digesto_capitulo_3_indice.html,52d810ec5efffaaf3fbef071e2683648dcfce2398553a10ec5f64ad6d4142ea2,40882,1995-2000; consulta 2026,normative_index;TGN;circular_7_1997;provenance,YES,YES,índice normativo versus contenido y aplicación temporal,USABLE_OFFICIAL_PROVENANCE_INDEX,El índice autentica y describe la circular; el contenido operativo se toma de la circular preservada.
e0_minplan_resolution_1522_2006_comdoc_custody,"Ministerio de Planificación Federal, Inversión Pública y Servicios","Resolución MINPLAN 1522/2006 actualizada · custodia, remitos y reconstrucción COMDOC",https://www.argentina.gob.ar/normativa/nacional/norma-119314/actualizacion,/research/ciclo_ajuste/inputs/historical_retrieval/v135/binaries/minplan_resolucion_1522_2006_comdoc_custodia.html,fda42ee250f8989a97122e38ef7c7e4a3527e1de46afeeb9696dceb2ed04f0e9,93449,2006-2007,COMDOC;custody;remittance;folios;annexes;loss_search;reconstruction,YES,YES,regla MINPLAN contemporánea versus norma aplicable al custodio Economía target,USABLE_CONTEMPORANEOUS_COMDOC_CUSTODY_COMPARATOR,No se traslada automáticamente a Economía/ONCP; sirve para formular campos de custodia y reconstrucción verificables.
e0_debt_joint_resolution_216_26_2008_instruction_chain,Secretaría de Hacienda / Secretaría de Finanzas,Resolución Conjunta 216/2008 y 26/2008 · instrucción y registro de títulos de deuda,https://www.argentina.gob.ar/normativa/nacional/norma-144186/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v135/binaries/deuda_resolucion_conjunta_216_26_2008_comdoc_instruccion.html,f040e86ae5a1aa18ce11467d70b1559bb2a820303ad0912aab6c159fd280ab47,59049,2008,public_debt;ONCP;TGN;instruction_note;COMDOC;SIGADE;Caja,YES,YES,procedimiento de bonos de consolidación versus recompra target,USABLE_2008_DEBT_RECORD_CHAIN_COMPARATOR,No demuestra equivalencia con la recompra BODEN; sólo prueba clases documentales contemporáneas de otra operatoria de deuda.
e0_hcdn_historic_plenary_index_negative_control,Honorable Cámara de Diputados de la Nación,Índice histórico de versiones taquigráficas y reuniones plenarias,https://www4.hcdn.gov.ar/sesionesxml/reuniones.php,/research/ciclo_ajuste/inputs/historical_retrieval/v135/binaries/hcdn_indice_reuniones_historicas.html,ead063451f983ba1eff810c28dd1330c968684470a73aca8181226c2d106df3b,3653023,histórico hasta período 133; consulta 2026,parliamentary_archive;plenary_index;negative_control;OV,YES,YES,índice público de sesiones versus inventario interno de expediente OV,USABLE_PARLIAMENTARY_PUBLIC_INDEX_NEGATIVE_CONTROL,No hallar variantes de OV 366/09 u OV 44/10 en este índice no prueba ausencia del fondo histórico.
e0_agan_current_archive_services,Contaduría General de la Nación · Archivo General de Administración Nacional,"Archivo General de Administración Nacional · alcance, fondos y servicios",https://www.argentina.gob.ar/economia/sechacienda/cgn/archivogeneral,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/argentina_agan_archivo_general_actual.html,f2077fcaf5b8aa354ff64871e8a14cad8af069053d6562de1975e60328df6c51,34804,actual; fondos históricos,AGAN;financial_supporting_documents;SAF;archive;digitization;researcher_service,YES,YES,competencia y servicio general versus tenencia de los tres C-41 objetivo,USABLE_DIRECT_FINANCIAL_ARCHIVE_ROUTE,"Prueba la ruta archivística competente, no que los legajos 71597, 152677 y 2876 hayan sido localizados."
e0_amiddf_financial_document_images,Contaduría General de la Nación,AMIDDF · Archivo de Movimiento de Imágenes Digitales de Documentación Financiera,https://www.argentina.gob.ar/economia/administracionfinancieragubernamental/otrossistemas/amiddf,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/argentina_amiddf_imagenes_documentacion_financiera.html,2a82c85ded72c4a008463646d205d8e702227390d46c9b768c186c5ca804a692,43313,actual; documentación histórica,AMIDDF;paper_originals;fund_movements;expediente_bodies;images;document_index,YES,YES,capacidad de imagen e indexación versus existencia de imágenes target,USABLE_DIRECT_DIGITAL_FINANCIAL_DOCUMENT_ROUTE,"La base puede vincular imágenes y registros, pero la consulta target todavía no fue ejecutada."
e0_cgn_circular_07_2008_transaf_entes_transition,Contaduría General de la Nación,Circular CGN 07/2008 · reemplazo del módulo Entes SIDIF Central por e-SIDIF,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/2008/cir07.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_circular_07_2008_transaf_entes.html,abc3bacbef9b4d86adebc41256c7513fce69a841f6aa35228c27e44621c2f108,17653,2008,SIDIF_Central;eSIDIF;Entes;TRANSAF;file_designs;error_files,YES,YES,reemplazo del módulo Entes versus despliegue del módulo Gastos/pagos,USABLE_EXACT_2008_TRANSITION_CONTROL,Sólo prueba el cambio del módulo Entes y la continuidad de diseños TRANSAF allí; no continuidad literal de SDPGB/SDPAG.
e0_cgn_account_2008_esidif_module_scope,Contaduría General de la Nación,Cuenta de Inversión 2008 · alcance de implantación e-SIDIF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2008/tomoii/11jur50.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_cuenta_2008_jur50_esidif_modules.html,ce9f5e48de18c4aff2664afc368e71fea2f200507f93c03666dd4cd7b6eca3ac,569635,2008,eSIDIF;deployment;budget;payments_scenarios;judicial_measures;TGN_files,YES,YES,módulos e-SIDIF implantados versus módulos todavía no desplegados,USABLE_2008_ESIDIF_DEPLOYMENT_SCOPE,La omisión de Gastos en la lista de implantación se interpreta junto con despliegues explícitos 2009-2011.
e0_cgn_account_2009_esidif_payments_development,Contaduría General de la Nación,Cuenta de Inversión 2009 · etapas de pagos y desarrollo de Gastos e-SIDIF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2009/tomoi/03aspectos.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_cuenta_2009_aspectos_esidif_pagos.html,2318e0f7dfb633f568b6f8dc589b03665846aec8e07caab2079783465ff4f5a0,55544,2009,eSIDIF;payments;spending;accounting;withholdings;CRYL_movements;archive_digitization,YES,YES,despliegue rector 2009 versus operación SAF y target 2008,USABLE_POST_TARGET_DEPLOYMENT_AND_CRYL_CONTROL,Es un control temporal posterior; no se aplica retroactivamente a las órdenes 2008.
e0_cgn_account_2010_esidif_spending_rollout,Contaduría General de la Nación,Cuenta de Inversión 2010 · despliegue del módulo Gastos e-SIDIF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2010/tomoi/03aspectos.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_cuenta_2010_aspectos_esidif_gastos.html,d0959a23bf1fd016f5ed38d07403201826b634613e55e4910680ab7c06848fc1,58482,2010,eSIDIF;Gastos;C41;C42;ROP;SAF355;SAF356;rollout,YES,YES,implantación 2010 versus sistema productor 2008,USABLE_EXACT_ESIDIF_SPENDING_ROLLOUT_CHRONOLOGY,Prueba cuándo aparece la carga/recepción e-SIDIF; no identifica la salida legacy por nombre.
e0_cgn_account_2011_esidif_saf356_first_spending,Contaduría General de la Nación,Cuenta de Inversión 2011 · primer Gastos e-SIDIF en SAF 356 y pago virtual,https://www.economia.gob.ar/hacienda/cgn/cuenta/2011/tomoii/jur50.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_cuenta_2011_jur50_esidif_gastos_saf356.html,0e56b77da1c227d45e5850ff75efe65e08d5a030dcd6b3f1d4ae9c8fc9610754,198342,2011,eSIDIF;virtual_payment_order;SAF356;Gastos;deployment,YES,YES,primer despliegue documentado 2011 versus procesamiento legacy 2008,USABLE_LATE_DEPLOYMENT_CONFIRMATION,"Confirma la transición tardía, no continuidad de todos los nombres de archivo legacy."
e0_cgn_disposition_20_2007_agan_quality,Contaduría General de la Nación,"Disposición CGN 20/2007 · AGAN, accesibilidad y servicio documental",https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/2007/Disp20.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_disposicion_20_2007_agan_archivo_financiero.html,fa157d8fe62b982b6d6e3df0a485462fe53e574f79fbfde577223d79c1a0d300,15590,2007,AGAN;archive_competence;accessibility;delivery;confidentiality;quality,YES,YES,política general de acceso versus admisibilidad y disponibilidad target,USABLE_CONTEMPORANEOUS_AGAN_AUTHORITY,La política de acceso no garantiza que cada pieza target esté conservada o sea de libre entrega.
e0_cgn_disposition_54_2008_order_expiry_partial,Contaduría General de la Nación,Disposición CGN 54/2008 · caducidad y pagos parciales de órdenes,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/2008/disp54/disp54.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_disposicion_54_2008_caducidad_ordenes.html,cd3fb95b812bca412c07cfe9de72bbb29bca7f0c1ed2c35c6ff8adec2450497f,37565,2008,payment_order;SIDIF;conformity;expiry;partial_payment;closing,YES,YES,estado final P/R/A versus historia de pagos parciales y saldo,USABLE_EXACT_2008_PARTIAL_PAYMENT_STATE_RULE,No prueba que las tres órdenes target hayan sido pagadas parcial ni totalmente.
e0_cgn_tgn_joint_disposition_13_16_2009_payment_records,Contaduría General de la Nación / Tesorería General de la Nación,Disposición Conjunta CGN 13/2009 y TGN 16/2009 · presentación y selección de órdenes de pago,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/2009/disp13.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/cgn_tgn_disposicion_13_16_2009_ordenes_pago.html,42292773a13c2e42cfd4aa6c8652d47a8c95137429192fc65a52f4a56b9b4237,13664,2009; procedimiento inmediato posterior a 2008,C41;paper_copy;daily_selection_list;payment_authorization;beneficiary;bank_account;signatures,YES,YES,procedimiento 2009 sucesor/comparador versus aplicabilidad directa en 2008,USABLE_CONTEMPORANEOUS_PAYMENT_PACKET_COMPARATOR,No debe retroproyectarse automáticamente; identifica clases documentales y campos a solicitar.
e0_agan_current_coordination_contact,Contaduría General de la Nación · Coordinación Archivo General,Coordinación Archivo General · competencia y contacto publicado,https://www.economia.gob.ar/hacienda/cgn/competencia/archivo.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v136/binaries/economia_agan_competencia_contacto.html,01986c35b5439694cff2e793fa658141c47f0484a0154dc43aedd2afa366669d,3454,página institucional publicada,AGAN;custody;integrity;control;email;telephone,YES,YES,contacto oficial publicado versus vigencia y uso efectivo,USABLE_PUBLISHED_CONTACT_NOT_CONTACTED,La página puede ser legada; la vigencia del contacto no fue probada y no se lo utilizó.
e0_cgn_disposition_46_1998_amiddf_procedure,Contaduría General de la Nación,Disposición CGN 46/1998 · procedimiento AMIDDF,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/1998/disp46/dis46.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_disposicion_46_1998_amiddf_procedure.html,3eeefabb14659306496238edd09d7e85ae2845160e01c3598f140f22967ccb59,5429,1998; documentos desde 1992,AMIDDF;financial_archive;remittance;custody;digitization,YES,YES,regla general de archivo versus remisión efectiva del SAF 355,USABLE_CONTEMPORANEOUS_AMIDDF_AUTHORITY,La norma crea la ruta; no prueba que los documentos target hayan sido remitidos.
e0_cgn_disposition_46_1998_amiddf_annex,Contaduría General de la Nación,"Anexo Disposición CGN 46/1998 · remisión, consulta y custodia AMIDDF",https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/1998/disp46/adis46.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_disposicion_46_1998_amiddf_annex.html,1fe54fe96949625a1f6df57a986bd036b1e34ecf21e4ca1e4cfa4df978a0f033,53282,1998; documentos desde 1992,SAF;Rendiciones_de_Cuentas;Otros_Gastos;box;document_number;retention,YES,YES,esquema de remisión versus índice target aún no obtenido,USABLE_EXACT_AMIDDF_RETRIEVAL_SCHEMA,La consulta interna de 1998 no sustituye el derecho ciudadano vigente de la Ley 27.275.
e0_cgn_disposition_46_1998_amiddf_remittance_form,Contaduría General de la Nación,Planilla de remisión de documentación al AMIDDF,https://www.economia.gob.ar/hacienda/cgn/normas/disposiciones/1998/disp46/anexo46.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_disposicion_46_1998_remittance_form.pdf,43ede7a9afb026adaf06f081d72b815a68708b58062ad48a56e8cc4970cc2b4f,42715,1998; documentos desde 1992,remittance_form;SAF;series;subseries;box;exercise;document_type;document_number,YES,YES,formulario vacío versus planillas completadas del SAF 355,USABLE_EXACT_ARCHIVAL_ACCESSION_FIELDS,"El formulario prueba los campos del índice, no sus valores target."
e0_cgn_circular_30_1994_supporting_document_archive,Contaduría General de la Nación,Circular CGN 30/1994 · archivo de documentación respaldatoria,https://www.economia.gob.ar/hacienda/cgn/normas/circulares/1994/cir30.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v137/binaries/cgn_circular_30_1994_valid_supporting_documentation.html,d855a80c08ba0832cfdf1ff724eb1316889901875fe4b95b2017fec54dcd88e5,24867,1994; regla general,supporting_documents;accounting_registry;archive;integrity,YES,YES,deber general versus ubicación target,USABLE_GENERAL_SAF_ARCHIVE_DUTY,No individualiza SAF 355 ni los tres registros.
