id,tema,institucion,titulo,url_original,archivo_local,fecha_descarga,fecha_publicacion,codigo_serie,periodo_utilizado,tipo,sha256,nota
e0_cgn_cuenta_2011_uepex_followup_v175,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,"Cuenta de Inversión 2011 · UEPEX, Nota DAIF 93/11 y correcciones",https://www.economia.gob.ar/hacienda/cgn/cuenta/2011/sep/uepex.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v175/binaries/cgn_cuenta_2011_uepex.html,2026-09-01,2012,Cuenta de Inversión 2011 · UEPEX,2011,HTML oficial preservado · certificado histórico vencido,fe91cb5dddeb344a46db71ec4833679028d6166f70e141a0a23c36288e3b1ff3,"Prueba continuidad anual del mecanismo correctivo e informe a SIGEN; no contiene las cadenas 3672, 0120/09 o SISIO."
e0_cgn_cuenta_2012_uepex_followup_v175,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,"Cuenta de Inversión 2012 · UEPEX, Nota DAIF 145/12 y subsanaciones",https://www.economia.gob.ar/hacienda/cgn/cuenta/2012/sep/uepex.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v175/binaries/cgn_cuenta_2012_uepex.html,2026-09-01,2013,Cuenta de Inversión 2012 · UEPEX,2012,HTML oficial preservado · certificado histórico vencido,1c4e300dca6cdf334d978b585b2f6beb85f7cb8b8669853bc32ebbae3539e699,"Prueba persistencia del control, regularizaciones y un informe específico a SIGEN; no atribuye resultados a Nota 3672."
e0_cgn_cuenta_2013_uepex_followup_v175,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2013 · UEPEX y subsanaciones,https://www.economia.gob.ar/hacienda/cgn/cuenta/2013/sep/uepex.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v175/binaries/cgn_cuenta_2013_uepex.html,2026-09-01,2014,Cuenta de Inversión 2013 · UEPEX,2013,HTML oficial preservado · certificado histórico vencido,066323301806c56d9a971f6f290481c4c230dc1313ced197a777605ae2f1ab6f,"Prueba continuidad de sustitución de cuadros, regularización SIDIF y subsanaciones; no contiene las cadenas 3672, 0120/09 o SISIO."
e0_sigen_memoria_2009_archive_sisio_capability_v175,ciclo_ajuste_e0_fiscal,Sindicatura General de la Nación,"Memoria SIGEN 2009 · Cuenta de Inversión, SISIO WEB y archivo digital",https://www.argentina.gob.ar/sites/default/files/memoria_sigen_2009.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v175/binaries/sigen_memoria_2009.pdf,2026-09-01,2009,Memoria SIGEN 2009,2009,"PDF oficial preservado · control visual páginas 6, 7 y 13",c10d014fc500d2fe66387944bd18a4e2c6e4137d39c85859014a07b49230ddcf,"Prueba capacidad contemporánea: instrucciones para certificaciones, mejoras SISIO WEB y construcción/reordenamiento del archivo digital y general; no exhibe la Nota 3672."
e0_vlex_pjn_tocf4_sigen_remitos_2009_inventory_v175,ciclo_ajuste_e0_fiscal,Poder Judicial de la Nación · reproducción pública vLex,"Acta TOCF 4 de 2017 · inventario de Notas, remitos y avisos de recibo SIGEN 2009",https://ar.vlex.com/vid/principal-tribunal-oral-to01-694793069,/research/ciclo_ajuste/inputs/historical_retrieval/v175/binaries/vlex_pjn_tocf4_cfp_2111_2010_to1_2017.html,2026-09-01,2017-09-29,CFP 2111/2010/TO1,2009-2017,HTML de reproducción pública judicial preservado · alojamiento no oficial,bc733cf8af88daae86bce5d1374dd1acfff72d49163633c064b58f1e91f96692,"Reproduce un inventario judicial con Nota 734 fechada, Nota 5259, rangos correlativos de remitos y avisos de recibo originales. La procedencia primaria es judicial; el host preservado no es oficial."
e0_sss_sisio_followup_2014_account2008_observation_v176,ciclo_ajuste_e0_fiscal,Superintendencia de Servicios de Salud · Unidad de Auditoría Interna / SIGEN,Informe de Auditoría UAI SSS 02/2014 · exportación SISIO de observaciones en trámite,https://www.argentina.gob.ar/sites/default/files/informe_02-14_-_resolucion_15_2006_-_sgn.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v176/binaries/sss_sisio_followup_2014.pdf,2026-09-01,2014,Informe UAI SSS 02/2014 · PDF 6 y 17,2008-2016,PDF oficial preservado · exportación SISIO controlada visualmente,2b6eca65df8020e0913c7155cd1d4741cb3607fdbf55bb96b57ef73948b3653e,"Prueba una observación Cuenta de Inversión 2008 identificada por organismo, informe 04/2009, observación 5 y sector, en trámite al 31/12/2013. También prueba una fila UEPEX de 2013 con estado, motivo, hallazgo y recomendación."
e0_sss_sisio_followup_2015_account2008_observation_v176,ciclo_ajuste_e0_fiscal,Superintendencia de Servicios de Salud · Unidad de Auditoría Interna / SIGEN,Informe de Auditoría UAI SSS 02/2015 · persistencia SISIO de observaciones,https://www.argentina.gob.ar/sites/default/files/informe_02-15_-_resolucion_152006_-_sgn.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v176/binaries/sss_sisio_followup_2015.pdf,2026-09-01,2015,Informe UAI SSS 02/2015 · PDF 6 y 16,2008-2016,PDF oficial preservado · exportación SISIO controlada visualmente,d9fffbf9778249130eb35dad341841c97f4b706ae57b3e6405d9b7e87fbc7ef0,Prueba que la misma clave compuesta Cuenta 2008/Informe 04/2009/Obs.5 seguía en trámite al 29/12/2014 y que la observación UEPEX 2012 persistía al 03/06/2014.
e0_sss_sisio_followup_2016_account2008_and_uepex_disposition_v176,ciclo_ajuste_e0_fiscal,Superintendencia de Servicios de Salud · Unidad de Auditoría Interna / SIGEN,Informe de Auditoría UAI SSS 02/2016 · seguimiento SISIO y casos no regularizables,https://www.argentina.gob.ar/sites/default/files/informe_02-16_-_resolucion_15-2006_-_sgn_0.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v176/binaries/sss_sisio_followup_2016.pdf,2026-09-01,2016,Informe UAI SSS 02/2016 · PDF 10 y 44,2008-2016,PDF oficial preservado · exportación SISIO controlada visualmente,4a797ec62a538f3df050dfdab856634eeb1cf8f0d8540b62ac8b746b023a8655,"Prueba la Cuenta 2008/Obs.5 aún en trámite al 18/02/2016 y una observación UEPEX con importes, motivo y comentario de no regularizabilidad por cierre del proyecto y cuenta bancaria."
e0_sss_sisio_regularized_2017_account2008_observation_v176,ciclo_ajuste_e0_fiscal,Superintendencia de Servicios de Salud · Unidad de Auditoría Interna / SIGEN,Listado UAI SSS 2017 · observaciones regularizadas durante 2016,https://www.argentina.gob.ar/sites/default/files/informe_no_02-17_resolucion_15-2006_sgn_anexo_iii_de_la_resolucion_73-10_sgn.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v176/binaries/sss_sisio_regularized_2017.pdf,2026-09-01,2017-02-14,Anexo III Res. 73/10 SGN · PDF 1,2008-2016,PDF oficial preservado · exportación SISIO controlada visualmente,cec0e2007197669cb92bd58199d05f5fca0e56e56b070e28221f487184cd2e8e,Prueba que la Cuenta 2008/Informe 04/2009/Obs.5 pasó al listado de observaciones regularizadas por cumplimiento de recomendación el 30/12/2016.
e0_sigen_account2016_bid1192_high_impact_observations_v177,ciclo_ajuste_e0_fiscal,Sindicatura General de la Nación,Cuenta de Inversión 2016 · observaciones de alto impacto del BID 1192/OC-AR,https://www.argentina.gob.ar/sites/default/files/informe_sigen_octubre_2017.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v177/binaries/hacienda_sigen_observations_october_2017.pdf,2026-09-01,2017-10,SIGEN · Cuenta de Inversión 2016 · PDF 87-89 y 92,2014-2017,PDF oficial preservado · control visual de páginas relevantes,1df21a1cdb3bc57dbcfa299ac5c9b5e693e58ead535c338b9df70189be36011e,"Prueba observaciones recurrentes y sin acción correctiva del programa BID 1192/OC-AR, ausencia de estados 2015, información contable desactualizada desde agosto de 2014 y falta de verificación del Cuadro 13.3 pese a movimientos 2016. V181: SIGEN informa que la Resolución 1406 de noviembre de 2014 intimó a Macro y Credicoop por comisión de compromiso; bancos y fiduciario recurrieron y la liquidación seguía sin resolverse en las compilaciones 2017/2019."
e0_sigen_account2017_bid1192_high_impact_observations_v177,ciclo_ajuste_e0_fiscal,Sindicatura General de la Nación,Cuenta de Inversión 2017 · persistencia de observaciones del BID 1192/OC-AR,https://www.argentina.gob.ar/sites/default/files/informe_sigen_febrero_2019.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v177/binaries/hacienda_sigen_observations_february_2019.pdf,2026-09-01,2019-02,SIGEN · Cuenta de Inversión 2017 · PDF 85 y 88,2014-2018,PDF oficial preservado · control visual de páginas relevantes,9cca55c35e920fd4fe290e6f069cc800166d96d3dfeafa08d00cefcd8f2ed14b,Reitera ausencia de respaldo de cierre de MP0191 y falta de estados 2015; conserva la acción Sin acción correctiva y muestra que la etiqueta recurrente puede cambiar entre compilaciones. V181: SIGEN informa que la Resolución 1406 de noviembre de 2014 intimó a Macro y Credicoop por comisión de compromiso; bancos y fiduciario recurrieron y la liquidación seguía sin resolverse en las compilaciones 2017/2019.
e0_cgn_account2019_bid1192_missing_information_accounts_v177,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2019 · BID 1192/OC-AR sin información y saldos de referencia 2018,https://www.argentina.gob.ar/sites/default/files/separatai-ejec.presupuestaria-cuenta2019.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v177/binaries/cgn_cuenta_inversion_2019_ejecucion_presupuestaria.pdf,2026-09-01,2020,Cuenta de Inversión 2019 · PDF 76-77 y 167-169,2017-2019,PDF oficial preservado · control visual de páginas relevantes,9078603aa0f3ad78c4a8292be5130f25fe2aece5748fe87c67a1405f18a36101,"Prueba que desde 2017 se observaban aspectos sin respuesta, que al cierre 2019 no se presentó información del programa y preserva 16 cuentas con saldos de referencia 2018 por ARS 824.861.366,21. V182 identifica MY 4002 como Fondo Comisión de Compromiso y separa ese saldo de referencia 2018 de cualquier deuda, pago o provisión por Resolución 1406."
e0_cgn_account2011_bid1192_fondyf_trace_v178,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2011 · trazabilidad BID 1192/FONDYF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2011/archivos/sep.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/cgn_cuenta_inversion_2011_separata.pdf,2026-09-01,2012,Cuenta de Inversión 2011 · Separata · PDF 200-202,2011,PDF oficial preservado · control visual de páginas relevantes,076932f6356fbcd1c0bea495791d43bd45d61b9340df1e17d3704fd70c2c6807,"Distingue cuentas cerradas con respaldo de MP0191, que seguía sin constancia fehaciente; preserva saldos y correcciones del BID 1192."
e0_cgn_account2012_bid1192_fondyf_trace_v178,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2012 · trazabilidad BID 1192/FONDYF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2012/archivos/sep.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/cgn_cuenta_inversion_2012_separata.pdf,2026-09-01,2013,Cuenta de Inversión 2012 · Separata · PDF 222-223,2012,PDF oficial preservado · control visual de páginas relevantes,fb3f779356f8a8ec87e952a68fededfb818d5290cad39cf94a598a3135ad4c0c,Reitera MP0191 sin cierre certificado y que la Nota BCRA 466/1796/08 no informó si seguía activa; conserva el error arrastrado de COBINT.
e0_cgn_account2013_bid1192_fondyf_trace_v178,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2013 · trazabilidad BID 1192/FONDYF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2013/archivos/sep.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/cgn_cuenta_inversion_2013_separata.pdf,2026-09-01,2014,Cuenta de Inversión 2013 · Separata · PDF 219-220,2013,PDF oficial preservado · control visual de páginas relevantes,229fa20f1f513f87f2b234b74537afa92cf5b3df7f05382231bf68cd34034c6a,"La Nota 88/14 atribuye MP0191 a otro programa, pero CGN observa que no justificó por qué se informó durante años como propia; preserva saldos por cuenta."
e0_cgn_account2014_bid1192_fondyf_trace_v178,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2014 · trazabilidad BID 1192/FONDYF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2014/archivos/sep.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/cgn_cuenta_inversion_2014_separata.pdf,2026-09-01,2015,Cuenta de Inversión 2014 · Separata · PDF 222-223,2014,PDF oficial preservado · control visual de páginas relevantes,803daf3a8910f84e98e56614c3d6a3b0c4061fdd5033fa9fe2d8864a7267d15e,MP0191 desaparece del anexo sin que esa ausencia pruebe cierre; mantiene la serie de cuentas y saldos del BID 1192.
e0_cgn_account2015_bid1192_fondyf_trace_v178,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2015 · trazabilidad BID 1192/FONDYF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2015/archivos/sep.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/cgn_cuenta_inversion_2015_separata.pdf,2026-09-01,2016,Cuenta de Inversión 2015 · Separata · PDF 220-221,2015,PDF oficial preservado · control visual de páginas relevantes,9d62211892ce99dc479a9b3f0d0d9f2f1533e5f5337408e8480564f7d12ce3d5,"Último cierre con rótulo Programa Global de Crédito; cuantifica 15 filas por ARS 482.435.943,60 y observaciones aritméticas en COBCAP/COBINT."
e0_cgn_account2016_bid1192_fondyf_trace_v178,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2016 · trazabilidad BID 1192/FONDYF,https://www.economia.gob.ar/hacienda/cgn/cuenta/2016/archivos/sep.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/cgn_cuenta_inversion_2016_separata.pdf,2026-09-01,2017,Cuenta de Inversión 2016 · Separata · PDF 159-161,2016,PDF oficial preservado · control visual de páginas relevantes,b4f621497ef71c289cacfbb784a08034000048ddf863226fa7a021a29e7eff28,"Primer anexo localizado con rótulo FONDYF; agrega 54451/95 y cuantifica 16 filas por ARS 676.322.549,15, con diferencias de fórmula en varias cuentas."
e0_norm_res148_2005_mypesii_addendum_v178,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Resolución 148/2005 · Addenda del fideicomiso MyPEs II(a),https://www.argentina.gob.ar/normativa/nacional/norma-104640/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/resolucion_148_2005_addenda_fideicomiso_mypes_ii.html,2026-09-01,2005-03-16,Resolución 148/2005,2004-2005,HTML oficial preservado · texto normativo completo,edf9b9a63da099bbaff49a5ca0a50a0c64814e4792cb696f010298ce5da21903,"Identifica el contrato suscripto el 26/05/2004, a SUD Inversiones y Análisis S.A. como fiduciaria y a Credicoop y Macro Bansud como IFI; incorpora mediana empresa."
e0_norm_res967_2006_mypesii_trust_v178,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Resolución 967/2006 · modelo de fideicomiso BID 1192/OC-AR,https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-967-2006-122923/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/resolucion_967_2006_fideicomiso_mypes_ii.html,2026-09-01,2006-12-06,Resolución 967/2006,1999-2006,HTML oficial preservado · texto normativo completo,e1556e309e52b8c5de5a38a57248be37f5c750dbd2d679774ef559057d37ee49,"Prueba modificación del préstamo, suscripción estatal de 2004 y participación de Credicoop, Macro y Nuevo Banco Suquía. El texto normalizado no incorpora el anexo; V179 recupera el objeto oficial desde el detalle del Boletín Oficial. AGN 14/2010 informa que el contrato aprobado por Res. 967/2006 no estaba perfeccionado al 22/02/2008."
e0_norm_decree1273_2012_fondyf_v178,ciclo_ajuste_e0_fiscal,Poder Ejecutivo Nacional,Decreto 1273/2012 actualizado · creación e integración del FONDYF,https://www.argentina.gob.ar/normativa/nacional/decreto-1273-2012-200358/actualizacion,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/decreto_1273_2012_fondyf_actualizado.html,2026-09-01,2012-07-25,Decreto 1273/2012 actualizado,2011-2019,HTML oficial preservado · texto normativo completo,26c29c6165fb266b5c3d8f9944462da7c75222310c65ce3509ba5c8903c2820f,"Crea FONDYF, integra recuperos de los préstamos 643/867/1192, exime giros equivalentes a servicios desde 2011 y preserva objeto, presupuesto y transparencia."
e0_norm_res206_2012_fondyf_collaboration_v178,ciclo_ajuste_e0_fiscal,Secretaría de la Pequeña y Mediana Empresa y Desarrollo Regional,Resolución 206/2012 · convenio de colaboración FONAPYME/FONDYF,https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-206-2012-203435/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/resolucion_206_2012_convenio_colaboracion_fondyf.html,2026-09-01,2012-10-12,Resolución 206/2012,2012,HTML oficial preservado · texto normativo completo,3615c28788addb5bb134afd9cf38a1768f059e1a1d8a72d2c3814f4f4c0ad6fd,"Extiende al FONDYF funciones del Comité FONAPYME; el modelo involucra Secretaría, Hacienda, BNA y BICE y una norma posterior afirma que se suscribió el 28/12/2012."
e0_norm_res48_2013_fondyf_bna_admin_v178,ciclo_ajuste_e0_fiscal,Secretaría de la Pequeña y Mediana Empresa y Desarrollo Regional,Resolución 48/2013 · modelo de administración BNA-FONDYF,https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-48-2013-211614/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/resolucion_48_2013_convenio_administracion_bna_fondyf.html,2026-09-01,2013-04-18,Resolución 48/2013 · anexo 13 cláusulas,2013,HTML oficial preservado · texto normativo completo,90f427c41f2381ed9a50486780f6efcff52c939dcb8885291c51fa5bd0d6805a,"Define fondos como propiedad del FONDYF; BNA administra sin riesgo crediticio, cobra 2%, lleva legajos, informa mensualmente y recupera por instrucción; el Programa controla destino."
e0_norm_res4_2016_fondyf_assignment_v178,ciclo_ajuste_e0_fiscal,Secretaría de Emprendedores y de la Pequeña y Mediana Empresa,Resolución 4/2016 · asignación de coordinación y ejecución FONDYF,https://www.argentina.gob.ar/normativa/nacional/norma-258979/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/resolucion_4_2016_asignacion_fondyf.html,2026-09-01,2016-02-19,Resolución 4/2016,2010-2016,HTML oficial preservado · texto normativo completo,e2d769085ba4f218f350c71ed6114cc5128d9b8c7a391b4e31361e471ca33c3f,Reconstruye la cadena UCP→Dirección de Asistencia Financiera→Subsecretaría y asigna desde 01/01/2016 la coordinación y ejecución del FONDYF a la Subsecretaría de Financiamiento de la Producción.
e0_norm_decree400_2019_fondyf_reform_v178,ciclo_ajuste_e0_fiscal,Poder Ejecutivo Nacional,Decreto 400/2019 · reforma operativa del FONDYF,https://www.argentina.gob.ar/normativa/nacional/decreto-400-2019-323888/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v178/binaries/decreto_400_2019_reforma_fondyf.html,2026-09-01,2019-06-04,Decreto 400/2019,2019,HTML oficial preservado · texto normativo completo,fbb18087ae54c45db3fd66f19ef89b81e3b1ade0fdedabeab30557f1c634a36e,"Autoriza nuevos instrumentos y ejecución mediante fideicomisos de administración o financieros, exige transparencia e incorpora recursos al presupuesto anual de la Secretaría."
e0_bo_res967_2006_full_annex_contract_v179,ciclo_ajuste_e0_fiscal,Boletín Oficial de la República Argentina,Resolución 967/2006 · anexo completo del modelo de Contrato de Fideicomiso MyPES II(a),https://www.boletinoficial.gob.ar/detalleAviso/primera/9095705/20061211?busqueda=1&anexos=1,/research/ciclo_ajuste/inputs/historical_retrieval/v179/binaries/bo_resolucion_967_2006_anexo_contrato_fideicomiso.pdf,2026-09-01,2006-12-11,Aviso 9095705 · Anexo 1 · idAnexo 00345809,1999-2006,PDF oficial escaneado preservado · 99 páginas · control visual integral,0b6653618f26a044a8be5fe5e3f728d0261ca2a5b879811d36c2af5d5240c553,"Recupera el modelo contractual aprobado y sus Anexos I-V: contrato base, crédito, desembolso, garantía e indemnidad, auditores y pagaré. La Resolución menciona 74 hojas; el objeto digital contiene 99 páginas. No equivale a contraparte ejecutada ni prueba cumplimiento. V180 acredita que el modelo Res. 967 no estaba perfeccionado al 22/02/2008; no se lo trata como régimen operativo."
e0_bo_res967_2006_notice_endpoint_v179,ciclo_ajuste_e0_fiscal,Boletín Oficial de la República Argentina,Detalle oficial del aviso 9095705 y localizador del Anexo 00345809,https://www.boletinoficial.gob.ar/detalleAviso/primera/9095705/20061211?busqueda=1&anexos=1,/research/ciclo_ajuste/inputs/historical_retrieval/v179/binaries/bo_resolucion_967_2006_detalle_aviso_9095705.html,2026-09-01,2006-12-11,Aviso 9095705 · primera sección,2006,HTML oficial preservado · procedencia técnica,36635db71532430f9e83b730abcc7317275e534e933f0356fe19e5972c6695a2,"Conserva aviso, fecha, identificador interno del anexo y llamada oficial de descarga. Es prueba de procedencia, no del cumplimiento contractual."
e0_bo_download_annex_protocol_v179,ciclo_ajuste_e0_fiscal,Boletín Oficial de la República Argentina,Protocolo público de descarga de anexos del Boletín Oficial,https://www.boletinoficial.gob.ar/js/downloadPdf.js,/research/ciclo_ajuste/inputs/historical_retrieval/v179/binaries/bo_download_pdf_protocol_2026.js,2026-09-01,2026-09-01,downloadPdf.js · descargarPDFAnexo,consulta 2026,JavaScript oficial preservado · procedencia técnica,17068e5f131abc3ebabdff01f7c0b169e0b4b32b3dad6e839b2e3c429469655c,"Documenta el POST /pdf/download_anexo y los parámetros seccion, nroAnexo, idAnexo y fechaPublicacion usados para recuperar el PDF oficial."
e0_norm_decree1118_2003_mypesii_trust_v179,ciclo_ajuste_e0_fiscal,Poder Ejecutivo Nacional,Decreto 1118/2003 · Programa de Fideicomisos BID 1192/OC-AR,https://www.argentina.gob.ar/normativa/nacional/decreto-1118-2003-84963/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v179/binaries/decreto_1118_2003_programa_fideicomisos.html,2026-09-01,2003-05-12,Decreto 1118/2003,1999-2003,HTML oficial preservado · texto normativo completo,9ebedba84f47a642575dd5aefeef9add532ed59f39713ef1452103ae8ec216e9,"Prueba dos fideicomisos, integración con desembolsos y recuperos BID 643/867/1192, modelo de 9 capítulos y 28 cláusulas y control/supervisión del BCRA."
e0_norm_res347_2004_mypesii_two_ifis_v179,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Resolución 347/2004 · modelo MyPES II(a) con dos IFI,https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-347-2004-95029/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v179/binaries/resolucion_347_2004_modelo_fideicomiso.html,2026-09-01,2004-05-12,Resolución 347/2004,2003-2004,HTML oficial preservado · texto normativo completo,aa764a54b6e82fd70cdf45e8959ebde3386f993aba6f8bd8816d77e98c4d87fa,Prueba el cambio del modelo para permitir dos entidades financieras intermedias. El texto normalizado se publica sin anexo.
e0_norm_res389_2005_mypesii_paripassu_v179,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Resolución 389/2005 · pari passu y comisión de compromiso MyPES II(a),https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-389-2005-107695/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v179/binaries/resolucion_389_2005_modificacion_fideicomiso.html,2026-09-01,2005-07-07,Resolución 389/2005,2004-2005,HTML oficial preservado · texto normativo completo,9e9ab494ceaa40f3a92f207fb8fbdd7d9bc062ffb76860b70a57511bbf7cde34,"Prueba la suscripción del 26/05/2004, modificaciones al pari passu y una comisión de compromiso a cargo de las IFI; aprobó un modelo de 89 hojas."
e0_bo_res347_2004_full_annex_contract_v180,ciclo_ajuste_e0_fiscal,Boletín Oficial de la República Argentina,Resolución 347/2004 · anexo completo del modelo de fideicomiso,https://www.boletinoficial.gob.ar/detalleAviso/primera/7263053/20040513?busqueda=1&anexos=1,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bo_resolucion_347_2004_anexo_modelo_fideicomiso.pdf,2026-09-01,2004-05-13,Aviso 7263053 · Anexo 00227867,2003-2004,PDF oficial · 87 páginas · texto digital,ea7dd86042808296db63d141a9346757c02a48ace83500517c1f1acc58116764,Modelo aprobado: contrato y Anexos I-V; fechas y firmas de las partes en blanco. No es contraparte ejecutada.
e0_bo_res347_2004_notice_endpoint_v180,ciclo_ajuste_e0_fiscal,Boletín Oficial de la República Argentina,Detalle oficial del aviso 7263053 y Anexo 00227867,https://www.boletinoficial.gob.ar/detalleAviso/primera/7263053/20040513?busqueda=1&anexos=1,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bo_resolucion_347_2004_detalle_aviso_7263053.html,2026-09-01,2004-05-13,Aviso 7263053,2004,HTML oficial preservado · procedencia,a157a367492bff8a882c569d5e0934ca0b2557bb5d640eb4b6d6f1bb275002e1,"Prueba procedencia del anexo, no ejecución."
e0_bo_res389_2005_full_annex_contract_v180,ciclo_ajuste_e0_fiscal,Boletín Oficial de la República Argentina,Resolución 389/2005 · anexo completo del modelo modificado,https://www.boletinoficial.gob.ar/detalleAviso/primera/7276817/20050711?busqueda=1&anexos=1,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bo_resolucion_389_2005_anexo_modelo_fideicomiso.pdf,2026-09-01,2005-07-11,Aviso 7276817 · Anexo 00292146,2004-2005,PDF oficial escaneado · 89 páginas,d4bc767e82bbac9ae7fa3d0774610fc4538424b8c1bfee6031144139f78a08d1,Modelo aprobado: contrato y Anexos I-III publicados; refiere IV-V sin incluirlos. Fecha y firmas de partes en blanco.
e0_bo_res389_2005_notice_endpoint_v180,ciclo_ajuste_e0_fiscal,Boletín Oficial de la República Argentina,Detalle oficial del aviso 7276817 y Anexo 00292146,https://www.boletinoficial.gob.ar/detalleAviso/primera/7276817/20050711?busqueda=1&anexos=1,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bo_resolucion_389_2005_detalle_aviso_7276817.html,2026-09-01,2005-07-11,Aviso 7276817,2005,HTML oficial preservado · procedencia,5b0341fddf421ea2b078449e15e71c32905ed409ec129b9eca9a92ac7b91c3a4,"Prueba procedencia del anexo, no ejecución."
e0_infoleg_res747_2004_guarantee_addenda_v180,ciclo_ajuste_e0_fiscal,Ministerio de Economía y Producción,Resolución 747/2004 · addendas y delimitación de garantías IFI,https://servicios.infoleg.gob.ar/infolegInternet/anexos/100000-104999/101253/norma.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/infoleg_norma_101253_addendas_fideicomiso.html,2026-09-01,2004-11-23,Resolución 747/2004,2004,HTML oficial preservado · texto y anexos,4d7579121842124c008d31b08920c2b97b4be6d754d824692bb383f67e3a91d6,Acredita que el contrato y garantía se celebraron el 26/05/2004; cada IFI garantiza su propia cartera y Macro las obligaciones del fiduciario. El anexo publicado sigue siendo modelo sin firmas.
e0_agn_res023_2005_fideicomisos_publicos_v180,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Resolución 23/2005 · relevamiento de fideicomisos públicos,https://www.agn.gob.ar/sites/default/files/informes/2005_023info_0.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/agn_res023_2005_fideicomisos_publicos.pdf,2026-09-01,2005,AGN 23/2005 · Act. 688/04,2004-2005,PDF oficial · 93 páginas,dfd7d3ac057f6d4c342b6231f60066d7770d71efff880f25d5b14f1aacf729eb,"Relevamiento, no auditoría de cumplimiento; registra MyPES II, contrato 26/05/2004, plazo, partes y recursos."
